subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,Ave_TF
85431,3,A,68,OF,0.241,-1,0,0,0,NoLoss,0,1,1807.509,1807.75,-3.68423241094246
85431,3,A,69,OF,0.375,-1,1,1,-1,NoLoss,1,1,1811.562,1811.937,-1.69268741972033
85431,3,A,70,OF,0.41,-1,0,0,0,NoLoss,0,2,1815.665,1816.075,-2.20893010254838
85431,3,A,71,OF,0.351,-1,1,1,-1,NoLoss,1,2,1819.885,1820.236,1.31613733710424
85431,3,A,72,OF,0.272,1,1,1,1,Gain  ,1,2,1824.273,1824.545,1.40099131844313
85431,3,A,73,FF,0.378,-1,0,0,0,NoLoss,0,1,1831.879,1832.257,0.393517650238141
85431,3,A,74,FF,0.246,1,1,1,1,Gain  ,0.5,1,1835.666,1835.912,-0.384806898134022
85431,3,A,75,FF,0.296,-1,1,1,-1,NoLoss,0.5,1,1839.786,1840.082,-6.20902659367932
85431,3,A,76,FF,0.282,1,1,1,1,Gain  ,0.5,2,1843.773,1844.055,2.61925908260227
85431,3,A,77,FF,0.262,-1,0,0,0,NoLoss,0,2,1847.309,1847.571,2.41341593777913
85431,3,A,78,FF,0.262,-1,1,1,-1,NoLoss,0.5,2,1851.245,1851.507,-2.50205186592565
85431,3,A,79,FF,0.384,-1,0,0,0,NoLoss,0,1,1854.648,1855.032,-3.37841382704941
85431,3,A,80,FF,0.259,1,1,1,1,Gain  ,0.5,1,1858.985,1859.244,-3.80086713224869
85431,3,A,81,FF,0.252,-1,1,1,-1,NoLoss,0.5,1,1862.655,1862.907,2.80649044458645
85431,3,A,82,FF,0.332,-1,0,0,0,NoLoss,0,2,1866.125,1866.457,3.97582610683205
85431,3,A,83,FF,0.263,-1,1,1,-1,NoLoss,0.5,2,1869.744,1870.007,-3.16001807369333
85431,3,A,84,FF,0.213,1,1,1,1,Gain  ,0.5,2,1873.964,1874.177,-3.13278209565342
85431,3,A,85,FF,0.233,-1,0,0,1,NoLoss,-0.5,1,1877.985,1878.218,-0.738224301053025
85431,3,A,86,FF,0.342,-1,1,1,-1,NoLoss,0.5,1,1882.121,1882.463,-4.10049447008141
85431,3,A,87,FF,0.35,1,0,0,0,Gain  ,0,1,1886.275,1886.625,0.371823462936284
85431,3,A,88,FF,0.333,-1,1,1,-1,NoLoss,0.5,2,1890.111,1890.444,-0.371649225078075
85431,3,A,89,FF,0.279,1,1,1,1,Gain  ,0.5,2,1893.631,1893.91,-2.31461436601804
85431,3,A,90,FF,0.228,-1,0,0,0,NoLoss,0,2,1897.584,1897.812,-1.80141593489083
85431,3,A,91,FF,0.349,-1,1,1,-1,NoLoss,0.5,1,1901.504,1901.853,-5.0056847233169
85431,3,A,92,FF,0.248,1,1,1,1,Gain  ,0.5,1,1905.541,1905.789,4.59960254289354
85431,3,A,93,FF,0.201,-1,0,0,0,NoLoss,0,1,1909.695,1909.896,-0.861017233106445
85431,3,A,94,FF,0.37,1,1,1,1,Gain  ,0.5,2,1913.131,1913.501,3.450902010041
85431,3,A,95,FF,0.238,-1,0,0,0,NoLoss,0,2,1916.984,1917.222,-2.21842906946246
85431,3,A,96,FF,0.361,-1,1,1,-1,NoLoss,0.5,2,1920.754,1921.115,2.77153899511911
85431,3,A,97,FF,0.311,1,1,1,1,Gain  ,0.5,1,1924.174,1924.485,0.725646429647079
85431,3,A,98,FF,0.275,-1,0,0,0,NoLoss,0,1,1927.76,1928.035,-3.55634862222483
85431,3,A,99,FF,0.253,-1,1,1,-1,NoLoss,0.5,1,1931.831,1932.084,-3.57204447681712
85431,3,A,100,FF,0.368,-1,1,1,-1,NoLoss,0.5,2,1936.1,1936.468,0.748092898362252
85431,3,A,101,FF,0.256,-1,0,0,0,NoLoss,0,2,1940.321,1940.577,-2.14757235561828
85431,3,A,102,FF,0.372,1,1,1,1,Gain  ,0.5,2,1944.174,1944.546,1.84854037203535
85431,3,A,103,FF,0.268,-1,0,0,1,NoLoss,-0.5,1,1947.76,1948.028,-4.53820602480533
85431,3,A,104,FF,0.308,-1,0,0,0,NoLoss,0,1,1951.497,1951.805,5.35611436735301
85431,3,A,105,FF,0.334,-1,1,1,-1,NoLoss,0.5,1,1955.734,1956.068,-1.33305004811624
85431,3,A,106,FF,0.249,1,1,1,1,Gain  ,0.5,2,1959.754,1960.003,-2.75749258895001
85431,3,A,107,FF,0.294,-1,1,1,-1,NoLoss,0.5,2,1963.44,1963.734,-0.726542249039752
85431,3,A,108,FF,0.248,-1,0,0,0,NoLoss,0,2,1967.56,1967.808,-2.86083436214516
85431,3,A,109,FO,0.316,-1,1,1,-1,NoLoss,0.5,1,1976.268,1976.584,3.01994864032102
85431,3,A,110,FO,0.392,-1,0,0,0,NoLoss,0,1,1980.421,1980.813,-0.383187185138116
85431,3,A,111,FO,0.275,1,1,1,1,Gain  ,0.5,1,1984.424,1984.699,-3.82660751004005
85431,3,A,112,FO,0.313,-1,0,0,0,NoLoss,0,2,1987.877,1988.19,-3.8616841567018
85431,3,A,113,FO,0.272,1,1,1,1,Gain  ,0.5,2,1992.164,1992.436,0.294667950677618
85431,3,A,114,FO,0.333,-1,1,1,-1,NoLoss,0.5,2,1996.151,1996.484,2.49586560299743
85431,3,A,115,FO,0.281,-1,1,1,-1,NoLoss,0.5,1,2000.088,2000.369,2.26173433257974
85431,3,A,116,FO,0.292,1,1,1,1,Gain  ,0.5,1,2003.674,2003.966,-1.65231249374272
85431,3,A,117,FO,0.302,-1,0,0,0,NoLoss,0,1,2007.31,2007.612,-2.22341832347277
85431,3,A,118,FO,0.409,-1,1,0,-1,NoLoss,-1,2,2011.364,2011.773,-0.325241019429213
85431,3,A,119,FO,0.322,-1,0,0,0,NoLoss,0,2,2015.567,2015.889,5.27919048214414
85431,3,A,120,FO,0.272,1,1,1,1,Gain  ,0.5,2,2019.771,2020.043,-1.55720906759819
85431,3,A,121,FO,0.346,-1,0,0,0,NoLoss,0,1,2023.524,2023.87,-0.106416668639567
85431,3,A,122,FO,0.311,-1,0,0,1,NoLoss,-1,1,2027.411,2027.722,0.730838301238577
85431,3,A,123,FO,0.245,-1,1,1,-1,NoLoss,0.5,1,2031.064,2031.309,-0.594710123779559
85431,3,A,124,FO,0.321,-1,1,1,-1,NoLoss,0.5,2,2035.284,2035.605,0.0945726115888497
85431,3,A,125,FO,0.376,-1,0,0,0,NoLoss,0,2,2039.287,2039.663,6.30988805148327
85431,3,A,126,FO,0.33,1,1,1,1,Gain  ,0.5,2,2042.74,2043.07,2.16903126450779
85431,3,A,127,FO,0.358,-1,0,0,0,NoLoss,0,1,2046.76,2047.118,4.15698659718126
85431,3,A,128,FO,0.296,-1,1,1,-1,NoLoss,0.5,1,2050.28,2050.576,1.83685910601043
85431,3,A,129,FO,0.283,1,1,1,1,Gain  ,0.5,1,2054.283,2054.566,0.831664247246345
85431,3,A,130,FO,0.269,-1,1,1,-1,NoLoss,0.5,2,2058.304,2058.573,3.9528032058394
85431,3,A,131,FO,0.363,-1,0,0,0,NoLoss,0,2,2062.49,2062.853,2.40253692407882
85431,3,A,132,FO,0.275,1,1,1,1,Gain  ,0.5,2,2066.644,2066.919,-3.75195528819219
85431,3,A,133,FO,0.449,1,1,0,1,Gain  ,-1,1,2070.33,2070.779,3.3461526286979
85431,3,A,134,FO,0.349,-1,0,0,0,NoLoss,0,1,2074,2074.349,-1.34260458144198
85431,3,A,135,FO,0.304,-1,1,1,-1,NoLoss,0.5,1,2078.003,2078.307,-0.412415656434963
85431,3,A,136,FO,0.314,-1,1,1,-1,NoLoss,0.5,2,2081.957,2082.271,-1.07496439677587
85431,3,A,137,FO,0.316,1,1,1,1,Gain  ,0.5,2,2085.677,2085.993,5.0564591933742
85431,3,A,138,FO,0.329,-1,0,0,0,NoLoss,0,2,2089.13,2089.459,-0.979150592499983
85431,3,A,139,FO,0.279,1,1,1,1,Gain  ,0.5,1,2092.733,2093.012,-1.0802293112914
85431,3,A,140,FO,0.314,-1,1,1,-1,NoLoss,0.5,1,2096.769,2097.083,-0.171924375822286
85431,3,A,141,FO,0.432,-1,0,0,0,NoLoss,0,1,2100.906,2101.338,-0.540366560125664
85431,3,A,142,FO,0.362,-1,0,0,0,NoLoss,0,2,2104.509,2104.871,-1.44766938786969
85431,3,A,143,FO,0.294,-1,1,1,-1,NoLoss,0.5,2,2108.412,2108.706,3.37778307321026
85431,3,A,144,FO,0.282,1,1,1,1,Gain  ,0.5,2,2111.932,2112.214,-0.625648328203763
86430,1,C,3,FF,0.494,-1,1,0,-1,NoLoss,-0.5,1,263.7425,264.2365,6.62101917923569
86430,1,C,5,FF,0.403,0,1,0,0,Cntrl ,0,2,271.2325,271.6356,3.70146814979219
86430,1,C,6,FF,0.378,2,0,0,-1,Cntrl ,-0.5,2,275.4855,275.8635,0.121721337292045
86430,1,C,8,FF,0.296,-1,1,1,-1,NoLoss,0.5,1,282.7425,283.0385,2.09329670468465
86430,1,C,9,FF,0.454,0,1,0,0,Cntrl ,0,1,286.3286,286.7826,4.38080146672674
86430,1,C,10,FF,0.291,-1,0,0,1,NoLoss,-0.5,2,290.4815,290.7725,0.869124817806156
86430,1,C,11,FF,0.421,-1,0,0,0,NoLoss,0,2,293.9345,294.3555,2.86274083743662
86430,1,C,12,FF,0.265,-1,1,1,-1,NoLoss,0.5,2,297.8045,298.0695,-0.776714524927707
86430,1,C,13,FF,0.395,-1,1,1,-1,NoLoss,0.5,1,301.7575,302.1525,5.23387129967059
86430,1,C,14,FF,0.425,1,1,0,1,Gain  ,-0.5,1,305.3445,305.7695,9.87668389748562
86430,1,C,15,FF,0.483,0,1,0,0,Cntrl ,0,1,309.3145,309.7975,4.48329022828401
86430,1,C,16,FF,0.345,1,0,0,0,Gain  ,0,2,313.4685,313.8135,5.0149143008282
86430,1,C,17,FF,0.268,1,1,1,1,Gain  ,0.5,2,317.3716,317.6396,1.82891312946845
86430,1,C,18,FF,0.379,-1,1,1,-1,NoLoss,0.5,2,321.6245,322.0035,-0.512590101604964
86430,1,C,19,FF,0.389,1,1,1,1,Gain  ,0.5,1,325.2945,325.6835,-4.02039713843113
86430,1,C,22,FF,0.38,-1,0,0,0,NoLoss,0,2,338.1885,338.5685,-0.161699778643467
86430,1,C,23,FF,0.355,-1,0,0,1,NoLoss,-0.5,2,341.9255,342.2805,0.46779405834205
86430,1,C,24,FF,0.38,-1,1,1,-1,NoLoss,0.5,2,346.0615,346.4415,13.4703217593121
86430,1,C,25,FF,0.391,1,0,0,0,Gain  ,0,1,350.0656,350.4565,4.79606979349776
86430,1,C,26,FF,0.292,1,1,1,1,Gain  ,0.5,1,353.5015,353.7935,-2.81477831553259
86430,1,C,27,FF,0.33,-1,1,1,-1,NoLoss,0.5,1,357.8055,358.1355,3.8901212179694
86430,1,C,28,FF,0.238,1,1,1,1,Gain  ,0.5,2,361.8586,362.0966,2.96371494944745
86430,1,C,30,FF,0.277,-1,1,1,-1,NoLoss,0.5,2,369.2485,369.5255,2.36317908489294
86430,1,C,31,FF,0.324,1,1,1,1,Gain  ,0.5,1,373.3515,373.6755,-2.54054968894688
86430,1,C,32,FF,0.222,1,0,0,0,Gain  ,0,1,377.3385,377.5605,1.50613315007226
86430,1,C,33,FF,0.383,-1,1,1,-1,NoLoss,0.5,1,381.2245,381.6075,1.86926276065003
86430,1,C,34,FF,0.235,1,1,1,1,Gain  ,0.5,2,384.7775,385.0125,-0.686638052278989
86430,1,C,36,FF,0.306,-1,1,1,-1,NoLoss,0.5,2,392.9185,393.2245,-0.553515021494474
86430,1,C,39,OF,0.337,-1,1,1,-1,NoLoss,1,1,415.1205,415.4576,8.19682922088866
86430,1,C,41,OF,0.251,1,1,1,1,Gain  ,1,2,422.6435,422.8945,-2.67650861228711
86430,1,C,42,OF,0.247,-1,1,1,-1,NoLoss,1,2,426.7135,426.9605,3.49280271124695
86430,1,C,43,OF,0.25,1,1,1,1,Gain  ,1,1,430.3995,430.6495,-1.16325472826676
86430,1,C,45,OF,0.391,-1,1,1,-1,NoLoss,1,1,438.0396,438.4305,0.883568365767878
86430,1,C,46,OF,0.266,1,1,1,1,Gain  ,1,2,442.3765,442.6425,-0.861749879901283
86430,1,C,48,OF,0.235,-1,1,1,-1,NoLoss,1,2,450.5995,450.8345,1.38835693918585
86430,1,C,49,OF,0.416,-1,0,0,0,NoLoss,0,1,453.9195,454.3355,3.02726887537454
86430,1,C,50,OF,0.356,-1,1,1,-1,NoLoss,1,1,457.8225,458.1785,2.16894936697362
86430,1,C,51,OF,0.304,1,1,1,1,Gain  ,1,1,461.4755,461.7795,2.82140380775558
86430,1,C,52,OF,0.322,-1,0,0,0,NoLoss,0,2,465.7296,466.0515,6.43014689377105
86430,1,C,53,OF,0.287,1,1,1,1,Gain  ,1,2,469.5826,469.8695,-4.12371144539827
86430,1,C,54,OF,0.371,-1,1,1,-1,NoLoss,1,2,473.6695,474.0405,-2.57683189496366
86430,1,C,55,OF,0.373,-1,0,0,1,NoLoss,-0.5,1,477.3395,477.7125,0.651644453135945
86430,1,C,56,OF,0.362,-1,1,1,-1,NoLoss,1,1,481.3095,481.6715,2.20594911525023
86430,1,C,57,OF,0.356,1,0,0,0,Gain  ,0,1,484.8955,485.2515,-3.63804579867126
86430,1,C,58,OF,0.277,-1,1,1,-1,NoLoss,1,2,489.0656,489.3426,3.32965755014463
86430,1,C,60,OF,0.277,1,1,1,1,Gain  ,1,2,496.8385,497.1155,-2.36693403608615
86430,1,C,61,OF,0.362,-1,0,0,0,NoLoss,0,1,500.4915,500.8535,-1.8861598101291
86430,1,C,62,OF,0.258,1,1,1,1,Gain  ,1,1,504.5956,504.8535,-1.77406348605744
86430,1,C,63,OF,0.302,-1,1,1,-1,NoLoss,1,1,508.2815,508.5835,-2.86827230056066
86430,1,C,65,OF,0.277,1,1,1,1,Gain  ,1,2,515.6545,515.9315,5.02523153118435
86430,1,C,66,OF,0.371,-1,0,0,0,NoLoss,0,2,519.2415,519.6125,-1.68156708228006
86430,1,C,67,OF,0.327,-1,0,0,0,NoLoss,0,1,523.6445,523.9716,9.06193824299164
86430,1,C,68,OF,0.311,1,1,1,1,Gain  ,1,1,527.8815,528.1925,9.09041278263127
86430,1,C,69,OF,0.273,-1,1,1,-1,NoLoss,1,1,531.4185,531.6915,0.639193800938069
86430,1,C,70,OF,0.282,1,1,1,1,Gain  ,1,2,535.2045,535.4865,0.0563773730882602
86430,1,C,71,OF,0.347,-1,1,1,-1,NoLoss,1,2,539.0916,539.4385,-2.19387258833922
86430,1,C,72,OF,0.401,1,0,0,0,Gain  ,0,2,542.9946,543.3956,-0.772097254848269
86430,1,C,73,OO,0.424,1,1,0,1,Gain  ,-1,1,560.2255,560.6495,-5.92149544704787
86430,1,C,74,OO,0.277,-1,1,1,-1,NoLoss,1,1,564.4296,564.7065,-1.48191007642798
86430,1,C,76,OO,0.301,1,0,0,-1,Gain  ,-1,2,571.8856,572.1866,1.03934707475062
86430,1,C,77,OO,0.338,-1,0,0,1,NoLoss,-1,2,575.9725,576.3105,-2.82606362605615
86430,1,C,79,OO,0.411,-1,0,0,0,NoLoss,0,1,583.6455,584.0565,-3.40860974605859
86430,1,C,80,OO,0.434,-1,1,0,-1,NoLoss,-1,1,587.1815,587.6155,1.79603966057606
86430,1,C,81,OO,0.318,1,1,1,1,Gain  ,1,1,591.6356,591.9536,5.61340605169807
86430,1,C,82,OO,0.428,1,1,0,1,Gain  ,-1,2,595.1715,595.5995,-2.21177695740595
86430,1,C,83,OO,0.341,-1,0,0,0,NoLoss,0,2,599.2916,599.6326,0.929128763748652
86430,1,C,84,OO,0.342,-1,1,1,-1,NoLoss,1,2,603.5455,603.8875,-2.06610863708615
86430,1,C,85,OO,0.357,-1,1,1,-1,NoLoss,1,1,607.3485,607.7055,2.82177927097997
86430,1,C,86,OO,0.435,1,1,0,1,Gain  ,-1,1,611.2355,611.6705,1.64697855138453
86430,1,C,88,OO,0.364,-1,1,1,-1,NoLoss,1,2,618.9586,619.3226,-2.27140275219316
86430,1,C,90,OO,0.358,1,1,1,1,Gain  ,1,2,626.2975,626.6555,-0.273327541893424
86430,1,C,92,OO,0.34,-1,1,1,-1,NoLoss,1,1,634.8885,635.2286,6.46336852833715
86430,1,C,93,OO,0.304,1,1,1,1,Gain  ,1,1,638.4075,638.7115,5.68947082335513
86430,1,C,94,OO,0.415,-1,0,0,0,NoLoss,0,2,641.9605,642.3755,0.885774860588715
86430,1,C,95,OO,0.368,1,1,1,1,Gain  ,1,2,645.6635,646.0315,-5.67300131997677
86430,1,C,96,OO,0.464,-1,1,0,-1,NoLoss,-1,2,649.1505,649.6145,-6.69710097640183
86430,1,C,98,OO,0.283,-1,0,0,1,NoLoss,-1,1,657.4235,657.7065,3.87174872466437
86430,1,C,99,OO,0.352,-1,1,1,-1,NoLoss,1,1,661.0765,661.4285,1.24813513229702
86430,1,C,100,OO,0.423,-1,1,0,-1,NoLoss,-1,2,664.4965,664.9195,3.93386198459359
86430,1,C,101,OO,0.31,1,1,1,1,Gain  ,1,2,668.6335,668.9435,-4.94001466470078
86430,1,C,102,OO,0.365,-1,0,0,0,NoLoss,0,2,672.7036,673.0685,1.49956013537267
86430,1,C,103,OO,0.329,-1,1,1,-1,NoLoss,1,1,676.2736,676.6025,6.75948435407911
86430,1,C,105,OO,0.329,-1,0,0,1,NoLoss,-1,1,683.9625,684.2915,5.38953644753242
86430,1,C,106,OO,0.368,-1,1,1,-1,NoLoss,1,2,687.3655,687.7335,-9.85155507047428
86430,1,C,108,OO,0.318,-1,0,0,1,NoLoss,-1,2,695.2556,695.5735,2.81227646255784
86430,1,C,109,FO,0.354,1,0,0,-1,Gain  ,-1,1,705.8975,706.2515,-1.14452767324476
86430,1,C,110,FO,0.339,1,1,1,1,Gain  ,0.5,1,709.8176,710.1566,3.03551528343564
86430,1,C,112,FO,0.408,1,1,0,1,Gain  ,-1,2,718.2245,718.6326,4.0577266291563
86430,1,C,113,FO,0.371,-1,0,0,0,NoLoss,0,2,722.4456,722.8165,1.20567939667299
86430,1,C,114,FO,0.366,1,0,0,-1,Gain  ,-1,2,726.1646,726.5306,4.15194964568099
86430,1,C,115,FO,0.487,-1,1,0,-1,NoLoss,-1,1,730.1345,730.6215,-4.06560341092987
86430,1,C,116,FO,0.411,1,1,0,1,Gain  ,-1,1,734.5056,734.9166,-0.70501272838674
86430,1,C,117,FO,0.377,-1,0,0,0,NoLoss,0,1,738.2086,738.5856,-0.969944711187547
86430,1,C,119,FO,0.347,1,1,1,1,Gain  ,0.5,2,746.2155,746.5625,-5.70794934971627
86430,1,C,120,FO,0.484,-1,1,0,-1,NoLoss,-1,2,750.4355,750.9196,-5.59301161578333
86430,1,C,121,FO,0.317,-1,1,1,-1,NoLoss,0.5,1,754.8726,755.1896,-3.71044129635913
86430,1,C,122,FO,0.33,1,0,0,0,Gain  ,0,1,758.3425,758.6725,-6.77662788582116
86430,1,C,123,FO,0.275,1,1,1,1,Gain  ,0.5,1,762.1956,762.4706,-1.40646349598207
86430,1,C,124,FO,0.285,-1,1,1,-1,NoLoss,0.5,2,766.4825,766.7675,6.08138831791026
86430,1,C,125,FO,0.395,-1,0,0,0,NoLoss,0,2,770.0186,770.4136,-1.20516356035608
86430,1,C,126,FO,0.437,1,1,0,1,Gain  ,-1,2,774.2556,774.6926,-0.426427085895338
86430,1,C,127,FO,0.362,1,1,1,1,Gain  ,0.5,1,778.2755,778.6375,-3.14563630569672
86430,1,C,128,FO,0.375,1,0,0,0,Gain  ,0,1,782.2955,782.6705,2.85865602094671
86430,1,C,129,FO,0.304,-1,1,1,-1,NoLoss,0.5,1,786.6826,786.9866,0.0435655040374709
86430,1,C,130,FO,0.448,-1,1,0,-1,NoLoss,-1,2,790.8355,791.2835,-6.19783332968852
86430,1,C,131,FO,0.272,1,1,1,1,Gain  ,0.5,2,795.2736,795.5455,-3.8520124465121
86430,1,C,133,FO,0.314,1,1,1,1,Gain  ,0.5,1,803.0465,803.3605,-2.84003061135956
86430,1,C,135,FO,0.393,-1,1,1,-1,NoLoss,0.5,1,810.6025,810.9955,-5.68493481364136
86430,1,C,136,FO,0.377,-1,1,1,-1,NoLoss,0.5,2,814.9225,815.2996,-3.25742092307486
86430,1,C,137,FO,0.37,1,0,0,0,Gain  ,0,2,819.1595,819.5295,-1.99215413066269
86430,1,C,138,FO,0.31,1,1,1,1,Gain  ,0.5,2,823.1796,823.4896,-9.59637347586985
86430,1,C,140,FO,0.412,1,1,0,1,Gain  ,-1,1,831.3195,831.7315,5.73926762611767
86430,1,C,141,FO,0.255,-1,1,1,-1,NoLoss,0.5,1,834.9395,835.1945,-7.30652547476888
86430,1,C,142,FO,0.329,-1,1,1,-1,NoLoss,0.5,2,838.7925,839.1215,1.24704283491118
86430,1,C,143,FO,0.338,1,1,1,1,Gain  ,0.5,2,842.9965,843.3345,-1.66046755782588
86430,1,C,144,FO,0.41,-1,0,0,0,NoLoss,0,2,846.4995,846.9095,0.571237167877677
86430,2,D,1,FF,0.332,-1,1,1,-1,NoLoss,0.5,1,895.2695,895.6015,8.06494452951011
86430,2,D,2,FF,0.344,1,1,1,1,Gain  ,0.5,1,899.4735,899.8175,-9.89906497868999
86430,2,D,5,FF,0.327,-1,1,1,-1,NoLoss,0.5,2,911.8005,912.1276,6.00437805361522
86430,2,D,6,FF,0.397,1,1,1,1,Gain  ,0.5,2,915.8545,916.2515,2.93216649593436
86430,2,D,9,FF,0.282,-1,1,1,-1,NoLoss,0.5,1,928.2145,928.4965,-0.675918103161863
86430,2,D,10,FF,0.302,1,1,1,1,Gain  ,0.5,2,932.2015,932.5035,-2.48947693991953
86430,2,D,11,FF,0.397,-1,1,1,-1,NoLoss,0.5,2,935.8205,936.2175,-4.50902536100714
86430,2,D,12,FF,0.288,1,0,0,0,Gain  ,0,2,939.7905,940.0786,-3.59091735481688
86430,2,D,13,FF,0.285,1,0,0,-1,Gain  ,-0.5,1,943.4945,943.7795,-6.20067196134169
86430,2,D,15,FF,0.365,1,1,1,1,Gain  ,0.5,1,951.3175,951.6825,8.82536229477024
86430,2,D,16,FF,0.272,-1,1,1,-1,NoLoss,0.5,2,955.3545,955.6265,1.03900497939891
86430,2,D,18,FF,0.331,1,1,1,1,Gain  ,0.5,2,963.1605,963.4915,-2.8858677411495
86430,2,D,19,FF,0.401,1,0,0,0,Gain  ,0,1,967.1305,967.5315,8.15686754612292
86430,2,D,20,FF,0.294,-1,1,1,-1,NoLoss,0.5,1,970.6165,970.9105,-0.933225418527526
86430,2,D,21,FF,0.269,1,1,1,1,Gain  ,0.5,1,974.5365,974.8055,-2.76906135676366
86430,2,D,23,FF,0.312,1,1,1,1,Gain  ,0.5,2,982.6605,982.9725,9.86547882858151
86430,2,D,24,FF,0.303,-1,1,1,-1,NoLoss,0.5,2,986.8305,987.1335,1.06872684701411
86430,2,D,25,FF,0.488,1,0,0,-1,Gain  ,-0.5,1,990.2005,990.6885,-7.74539849532844
86430,2,D,27,FF,0.29,1,1,1,1,Gain  ,0.5,1,998.7075,998.9975,3.77837228159614
86430,2,D,28,FF,0.358,-1,1,1,-1,NoLoss,0.5,2,1002.861,1003.219,-4.65899865430184
86430,2,D,29,FF,0.345,1,1,1,1,Gain  ,0.5,2,1006.948,1007.292,1.51766235196922
86430,2,D,32,FF,0.308,1,1,1,1,Gain  ,0.5,1,1019.424,1019.732,8.04666188162807
86430,2,D,33,FF,0.282,-1,1,1,-1,NoLoss,0.5,1,1023.695,1023.977,7.72643694786955
86430,2,D,34,FF,0.404,1,1,0,1,Gain  ,-0.5,2,1027.698,1028.103,4.85962059932977
86430,2,D,36,FF,0.328,-1,1,1,-1,NoLoss,0.5,2,1035.605,1035.933,1.57161650647506
86430,2,D,38,FO,0.363,1,1,1,1,Gain  ,0.5,1,1049.683,1050.047,-4.44488324153061
86430,2,D,39,FO,0.298,-1,1,1,-1,NoLoss,0.5,1,1053.47,1053.768,-4.31418388258157
86430,2,D,41,FO,0.367,1,1,1,1,Gain  ,0.5,2,1061.477,1061.844,5.20787983605896
86430,2,D,42,FO,0.262,-1,1,1,-1,NoLoss,0.5,2,1065.647,1065.909,4.43203481156299
86430,2,D,43,FO,0.324,1,0,0,-1,Gain  ,-1,1,1069.634,1069.958,-2.4004936487733
86430,2,D,45,FO,0.37,1,1,1,1,Gain  ,0.5,1,1076.672,1077.042,-0.154538231009124
86430,2,D,47,FO,0.281,-1,1,1,-1,NoLoss,0.5,2,1085.297,1085.578,4.43198595710418
86430,2,D,48,FO,0.316,1,1,1,1,Gain  ,0.5,2,1088.968,1089.284,1.58203878871043
86430,2,D,49,FO,0.267,-1,1,1,-1,NoLoss,0.5,1,1092.37,1092.636,6.88256043694588
86430,2,D,50,FO,0.419,1,1,0,1,Gain  ,-1,1,1095.922,1096.341,-2.70885397928976
86430,2,D,52,FO,0.234,-1,1,1,-1,NoLoss,0.5,2,1104.464,1104.698,0.730870980305209
86430,2,D,54,FO,0.299,1,1,1,1,Gain  ,0.5,2,1112.736,1113.035,3.64550117904014
86430,2,D,55,FO,0.351,-1,1,1,-1,NoLoss,0.5,1,1116.172,1116.523,-2.51449322277803
86430,2,D,56,FO,0.354,-1,0,0,0,NoLoss,0,1,1120.126,1120.48,3.9653760274164
86430,2,D,57,FO,0.246,1,1,1,1,Gain  ,0.5,1,1124.464,1124.709,-4.18135304492611
86430,2,D,58,FO,0.45,-1,1,0,-1,NoLoss,-1,2,1128.283,1128.733,5.04852316227683
86430,2,D,59,FO,0.365,-1,0,0,1,NoLoss,-1,2,1132.171,1132.536,4.42827163611307
86430,2,D,61,FO,0.367,1,1,1,1,Gain  ,0.5,1,1140.327,1140.693,13.6488423738319
86430,2,D,62,FO,0.279,-1,1,1,-1,NoLoss,0.5,1,1144.563,1144.843,-4.05680180452887
86430,2,D,64,FO,0.319,1,1,1,1,Gain  ,0.5,2,1152.004,1152.323,0.722939326028716
86430,2,D,66,FO,0.297,-1,1,1,-1,NoLoss,0.5,2,1159.677,1159.974,0.534757292930194
86430,2,D,68,FO,0.414,1,1,0,1,Gain  ,-1,1,1167.417,1167.83,-4.13618619077003
86430,2,D,69,FO,0.241,-1,1,1,-1,NoLoss,0.5,1,1171.203,1171.443,3.77904237767924
86430,2,D,70,FO,0.32,-1,1,1,-1,NoLoss,0.5,2,1175.189,1175.509,-1.27519547254426
86430,2,D,72,FO,0.371,1,1,1,1,Gain  ,0.5,2,1183.297,1183.667,0.878346306481107
86430,2,D,73,OO,0.366,1,1,1,1,Gain  ,1,1,1193.088,1193.453,0.424472971584169
86430,2,D,74,OO,0.397,-1,1,1,-1,NoLoss,1,1,1197.425,1197.822,-2.95369759679947
86430,2,D,76,OO,0.314,-1,0,0,0,NoLoss,0,2,1205.564,1205.878,1.96726555699869
86430,2,D,77,OO,0.4,-1,1,0,-1,NoLoss,-1,2,1209.285,1209.685,-2.6361220967794
86430,2,D,78,OO,0.342,1,1,1,1,Gain  ,1,2,1213.338,1213.68,6.0247700943492
86430,2,D,79,OO,0.392,1,1,1,1,Gain  ,1,1,1217.592,1217.984,3.23775290975549
86430,2,D,81,OO,0.335,-1,1,1,-1,NoLoss,1,1,1225.865,1226.2,-1.22119972190936
86430,2,D,82,OO,0.342,1,1,1,1,Gain  ,1,2,1229.434,1229.776,-0.0402657784972229
86430,2,D,83,OO,0.312,-1,1,1,-1,NoLoss,1,2,1233.521,1233.833,0.810036258386717
86430,2,D,86,OO,0.409,-1,0,0,1,NoLoss,-1,1,1244.397,1244.807,0.663715319818363
86430,2,D,87,OO,0.255,-1,1,1,-1,NoLoss,1,1,1248.151,1248.406,-0.0822097619429867
