subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,TF_Stim,TF_Fix
12061,2,A,40,OF,0.383,-1,1,1,-1,NoLoss,1,2,1079.98,1080.363,0.124863859,0.780637424
12061,2,A,41,OF,0.387,0,1,1,0,Cntrl ,0,2,1084.033,1084.42,-7.158629009,-1.927523376
12061,2,A,42,OF,0.254,1,1,1,1,Gain  ,1,2,1088.37,1088.624,-0.164506322,-1.742052021
12061,2,A,43,OF,0.324,0,1,1,0,Cntrl ,0,1,1092.407,1092.731,-5.250300857,-3.143908255
12061,2,A,44,OF,0.344,-1,0,0,1,NoLoss,-0.5,1,1095.776,1096.12,0.150516695,-5.598964072
12061,2,A,45,OF,0.258,-1,1,1,-1,NoLoss,1,1,1099.329,1099.587,0.586754867,0.503514917
12061,2,A,46,OF,0.296,1,1,1,1,Gain  ,1,2,1103.016,1103.312,2.543352774,5.647594349
12061,2,A,47,OF,0.372,0,1,1,0,Cntrl ,0,2,1107.119,1107.491,-2.723774464,0.883701767
12061,2,A,48,OF,0.315,-1,1,1,-1,NoLoss,1,2,1111.389,1111.704,-1.459122334,-0.355734806
12061,2,A,49,OF,0.381,0,1,1,0,Cntrl ,0,1,1115.543,1115.924,6.360691176,4.638707207
12061,2,A,50,OF,0.212,1,1,1,1,Gain  ,1,1,1119.446,1119.658,1.005998908,-0.982339999
12061,2,A,51,OF,0.323,-1,1,1,-1,NoLoss,1,1,1123.383,1123.706,0.664095852,0.49237183
12061,2,A,52,OF,0.348,1,1,1,1,Gain  ,1,2,1126.969,1127.317,-5.958602621,-4.280887652
12061,2,A,53,OF,0.331,0,1,1,0,Cntrl ,0,2,1131.156,1131.487,-1.331583268,-3.37392157
12061,2,A,54,OF,0.326,-1,1,1,-1,NoLoss,1,2,1134.542,1134.868,4.768808107,1.903342307
12061,2,A,55,OF,0.283,1,1,1,1,Gain  ,1,1,1138.729,1139.012,1.362127276,-4.356881311
12061,2,A,56,OF,0.415,0,1,0,0,Cntrl ,0,1,1142.065,1142.48,1.166209435,-0.346767426
12061,2,A,57,OF,0.318,-1,1,1,-1,NoLoss,1,1,1146.085,1146.403,-4.533290256,-0.762490756
12061,2,A,58,OF,0.262,1,0,0,0,Gain  ,0,2,1149.988,1150.25,-2.218229477,-2.20426053
12061,2,A,59,OF,0.412,-1,1,0,-1,NoLoss,-0.5,2,1154.092,1154.504,2.968355379,0.074663529
12061,2,A,60,OF,0.302,1,1,1,1,Gain  ,1,2,1158.028,1158.33,-2.15480375,-3.699000593
12061,2,A,61,OF,0.34,2,0,0,-1,Cntrl ,-0.5,1,1161.781,1162.121,-3.832546387,-6.357308685
12061,2,A,62,OF,0.306,1,1,1,1,Gain  ,1,1,1165.918,1166.224,-1.847824219,-2.431885419
12061,2,A,64,OF,0.31,-1,1,1,-1,NoLoss,1,2,1174.475,1174.785,2.145503986,4.852540977
