Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,Money_Amount,rt_sec,Accuracy,Accuracy_inTime
0,299.191169122,0,0.5,0.5,Gain  ,Gain  ,0.5,0.299191169122,1,1
0,296.900245663,0,0.5,0.5,Gain  ,Gain  ,0.5,0.296900245663,1,1
0,380.014083052,0,0.5,0.5,Gain  ,Gain  ,0.5,0.380014083052,1,1
0,337.093771409,0,0.5,0.5,Gain  ,Gain  ,0.5,0.337093771409,1,1
0,382.6705182,0,0.5,0.5,Gain  ,Gain  ,0.5,0.3826705182,1,1
0,473.31699734,0,0.5,0.5,Gain  ,Gain  ,0.5,0.47331699734,1,0
0,206.196809639,0,0.5,0.5,Gain  ,Gain  ,0.5,0.206196809639,1,1
0,176.87221382,0,0.5,0.5,Gain  ,Gain  ,0.5,0.17687221382,1,1
0,353.431224238,0,0.5,0.5,Gain  ,Gain  ,0.5,0.353431224238,1,1
0,283.212898172,0,0.5,0.5,Gain  ,Gain  ,0.5,0.283212898172,1,1
0,316.272896808,0,0.5,0.5,Gain  ,Gain  ,0.5,0.316272896808,1,1
0,288.214473096,0,0.5,0.5,Gain  ,Gain  ,0.5,0.288214473096,1,1
0,261.215271972,0,0.5,0.5,Gain  ,Gain  ,0.5,0.261215271972,1,1
0,352.108089299,0,0.5,0.5,Gain  ,Gain  ,0.5,0.352108089299,1,1
0,363.203495096,0,0.5,0.5,Gain  ,Gain  ,0.5,0.363203495096,1,1
0,295.694842787,0,0.5,0.5,Gain  ,Gain  ,0.5,0.295694842787,1,1
0,304.661362678,0,0.5,0.5,Gain  ,Gain  ,0.5,0.304661362678,1,1
0,263.545480201,0,0.5,0.5,Gain  ,Gain  ,0.5,0.263545480201,1,1
0,390.260640203,0,0.5,0.5,Gain  ,Gain  ,0.5,0.390260640203,1,1
0,300.575067974,0,0.5,0.5,Gain  ,Gain  ,0.5,0.300575067974,1,1
0,412.505953787,0,0.5,0.5,Gain  ,Gain  ,0.5,0.412505953787,1,0
0,334.192144962,0,0.5,0.5,Gain  ,Gain  ,0.5,0.334192144962,1,1
0,342.839691035,0,0.5,0.5,Gain  ,Gain  ,0.5,0.342839691035,1,1
0,283.490675554,0,0.5,0.5,Gain  ,Gain  ,0.5,0.283490675554,1,1
0,471.598846115,0,0.5,0.5,Gain  ,Gain  ,0.5,0.471598846115,1,0
0,360.724373787,0,0.5,0.5,Gain  ,Gain  ,0.5,0.360724373787,1,1
0,299.526831878,0,0.5,0.5,Gain  ,Gain  ,0.5,0.299526831878,1,1
0,328.925739478,0,0.5,0.5,Gain  ,Gain  ,0.5,0.328925739478,1,1
0,189.068801851,0,0.5,0.5,Gain  ,Gain  ,0.5,0.189068801851,1,1
0,208.969984175,0,0.5,0.5,Gain  ,Gain  ,0.5,0.208969984175,1,1
0,224.613107252,0,0.5,0.5,Gain  ,Gain  ,0.5,0.224613107252,1,1
0,281.607135044,0,0.5,0.5,Gain  ,Gain  ,0.5,0.281607135044,1,1
0,194.469831353,0,0.5,0.5,Gain  ,Gain  ,0.5,0.194469831353,1,1
0,335.02740834,0,0.5,0.5,Gain  ,Gain  ,0.5,0.33502740834,1,1
0,382.088461318,0,0.5,0.5,Gain  ,Gain  ,0.5,0.382088461318,1,1
0,257.766639505,0,0.5,0.5,Gain  ,Gain  ,0.5,0.257766639505,1,1
0,414.951320808,0,0.5,0.5,Gain  ,Gain  ,0.5,0.414951320808,1,0
0,338.809762104,0,0.5,0.5,Gain  ,Gain  ,0.5,0.338809762104,1,1
0,305.525448661,0,0.5,0.5,Gain  ,Gain  ,0.5,0.305525448661,1,1
0,279.985087656,0,0.5,0.5,Gain  ,Gain  ,0.5,0.279985087656,1,1
0,435.059668244,0,0.5,0.5,Gain  ,Gain  ,0.5,0.435059668244,1,0
0,356.084819964,0,0.5,0.5,Gain  ,Gain  ,0.5,0.356084819964,1,1
0,205.473981425,0,0.5,0.5,Gain  ,Gain  ,0.5,0.205473981425,1,1
0,198.160996036,0,0.5,0.5,Gain  ,Gain  ,0.5,0.198160996036,1,1
0,283.268956516,0,0.5,0.5,Gain  ,Gain  ,0.5,0.283268956516,1,1
0,312.803459462,0,0.5,0.5,Gain  ,Gain  ,0.5,0.312803459462,1,1
0,434.957361544,0,0.5,0.5,Gain  ,Gain  ,0.5,0.434957361544,1,0
0,329.403753395,0,0.5,0.5,Gain  ,Gain  ,0.5,0.329403753395,1,1
0,439.121502148,0,0.5,0.5,Gain  ,Gain  ,0.5,0.439121502148,1,0
0,294.09735722,0,0.5,0.5,Gain  ,Gain  ,0.5,0.29409735722,1,1
0,256.135201738,0,0.5,0.5,Gain  ,Gain  ,0.5,0.256135201738,1,1
0,257.022467956,0,0.5,0.5,Gain  ,Gain  ,0.5,0.257022467956,1,1
0,397.697663705,0,0.5,0.5,Gain  ,Gain  ,0.5,0.397697663705,1,1
0,197.476718038,0,0.5,0.5,Gain  ,Gain  ,0.5,0.197476718038,1,1
0,291.547977585,0,0.5,0.5,Gain  ,Gain  ,0.5,0.291547977585,1,1
0,471.969639895,0,0.5,0.5,Gain  ,Gain  ,0.5,0.471969639895,1,0
0,326.674134175,0,0.5,0.5,Gain  ,Gain  ,0.5,0.326674134175,1,1
0,218.190288905,0,0.5,0.5,Gain  ,Gain  ,0.5,0.218190288905,1,1
0,345.074712344,0,0.5,0.5,Gain  ,Gain  ,0.5,0.345074712344,1,1
0,307.153069345,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307153069345,1,1
0,288.740946142,0,0.5,0.5,Gain  ,Gain  ,0.5,0.288740946142,1,1
0,469.688996537,0,0.5,0.5,Gain  ,Gain  ,0.5,0.469688996537,1,0
0,206.618855775,0,0.5,0.5,Gain  ,Gain  ,0.5,0.206618855775,1,1
0,364.497037041,0,0.5,0.5,Gain  ,Gain  ,0.5,0.364497037041,1,1
0,224.097308032,0,0.5,0.5,Gain  ,Gain  ,0.5,0.224097308032,1,1
0,281.163629431,0,0.5,0.5,Gain  ,Gain  ,0.5,0.281163629431,1,1
0,302.658852723,0,0.5,0.5,Gain  ,Gain  ,0.5,0.302658852723,1,1
0,316.59572962,0,0.5,0.5,Gain  ,Gain  ,0.5,0.31659572962,1,1
0,262.266159412,0,0.5,0.5,Gain  ,Gain  ,0.5,0.262266159412,1,1
0,312.8129544,0,0.5,0.5,Gain  ,Gain  ,0.5,0.3128129544,1,1
0,374.509132067,0,0.5,0.5,Gain  ,Gain  ,0.5,0.374509132067,1,1
0,426.950856834,0,0.5,0.5,Gain  ,Gain  ,0.5,0.426950856834,1,0
0,252.894961955,0,0.5,0.5,Gain  ,Gain  ,0.5,0.252894961955,1,1
0,280.917657409,0,0.5,0.5,Gain  ,Gain  ,0.5,0.280917657409,1,1
0,280.784952181,0,0.5,0.5,Gain  ,Gain  ,0.5,0.280784952181,1,1
0,303.289157518,0,0.5,0.5,Gain  ,Gain  ,0.5,0.303289157518,1,1
0,325.223467535,0,0.5,0.5,Gain  ,Gain  ,0.5,0.325223467535,1,1
0,323.654668758,0,0.5,0.5,Gain  ,Gain  ,0.5,0.323654668758,1,1
0,311.572255581,0,0.5,0.5,Gain  ,Gain  ,0.5,0.311572255581,1,1
0,419.990200482,0,0.5,0.5,Gain  ,Gain  ,0.5,0.419990200482,1,0
0,386.338358909,0,0.5,0.5,Gain  ,Gain  ,0.5,0.386338358909,1,1
0,383.295479184,0,0.5,0.5,Gain  ,Gain  ,0.5,0.383295479184,1,1
0,389.356228651,0,0.5,0.5,Gain  ,Gain  ,0.5,0.389356228651,1,1
0,301.080231481,0,0.5,0.5,Gain  ,Gain  ,0.5,0.301080231481,1,1
0,367.321898361,0,0.5,0.5,Gain  ,Gain  ,0.5,0.367321898361,1,1
0,254.265418974,0,0.5,0.5,Gain  ,Gain  ,0.5,0.254265418974,1,1
0,361.862665027,0,0.5,0.5,Gain  ,Gain  ,0.5,0.361862665027,1,1
0,403.496257828,0,0.5,0.5,Gain  ,Gain  ,0.5,0.403496257828,1,0
0,366.117096393,0,0.5,0.5,Gain  ,Gain  ,0.5,0.366117096393,1,1
0,343.940280235,0,0.5,0.5,Gain  ,Gain  ,0.5,0.343940280235,1,1
0,256.957216248,0,0.5,0.5,Gain  ,Gain  ,0.5,0.256957216248,1,1
0,240.938002416,0,0.5,0.5,Gain  ,Gain  ,0.5,0.240938002416,1,1
0,317.772377299,0,0.5,0.5,Gain  ,Gain  ,0.5,0.317772377299,1,1
0,330.564718514,0,0.5,0.5,Gain  ,Gain  ,0.5,0.330564718514,1,1
0,231.946651343,0,0.5,0.5,Gain  ,Gain  ,0.5,0.231946651343,1,1
0,358.384292747,0,0.5,0.5,Gain  ,Gain  ,0.5,0.358384292747,1,1
0,385.448884343,0,0.5,0.5,Gain  ,Gain  ,0.5,0.385448884343,1,1
0,409.090309523,0,0.5,0.5,Gain  ,Gain  ,0.5,0.409090309523,1,0
0,334.417558415,0,0.5,0.5,Gain  ,Gain  ,0.5,0.334417558415,1,1
0,231.553507038,0,0.5,0.5,Gain  ,Gain  ,0.5,0.231553507038,1,1
0,234.259872118,0,0.5,0.5,Gain  ,Gain  ,0.5,0.234259872118,1,1
0,246.540635015,0,0.5,0.5,Gain  ,Gain  ,0.5,0.246540635015,1,1
0,406.85760096,0,0.5,0.5,Gain  ,Gain  ,0.5,0.40685760096,1,0
0,300.8661984,0,0.5,0.5,Gain  ,Gain  ,0.5,0.3008661984,1,1
0,352.055938343,0,0.5,0.5,Gain  ,Gain  ,0.5,0.352055938343,1,1
0,209.072605315,0,0.5,0.5,Gain  ,Gain  ,0.5,0.209072605315,1,1
0,306.783605786,0,0.5,0.5,Gain  ,Gain  ,0.5,0.306783605786,1,1
0,294.773457292,0,0.5,0.5,Gain  ,Gain  ,0.5,0.294773457292,1,1
0,348.101233322,0,0.5,0.5,Gain  ,Gain  ,0.5,0.348101233322,1,1
0,314.704300387,0,0.5,0.5,Gain  ,Gain  ,0.5,0.314704300387,1,1
0,389.552382808,0,0.5,0.5,Gain  ,Gain  ,0.5,0.389552382808,1,1
0,212.009335844,0,0.5,0.5,Gain  ,Gain  ,0.5,0.212009335844,1,1
0,337.492164804,0,0.5,0.5,Gain  ,Gain  ,0.5,0.337492164804,1,1
0,318.676761867,0,0.5,0.5,Gain  ,Gain  ,0.5,0.318676761867,1,1
0,222.766307173,0,0.5,0.5,Gain  ,Gain  ,0.5,0.222766307173,1,1
0,222.321135324,0,0.5,0.5,Gain  ,Gain  ,0.5,0.222321135324,1,1
0,295.599665102,0,0.5,0.5,Gain  ,Gain  ,0.5,0.295599665102,1,1
0,391.843610954,0,0.5,0.5,Gain  ,Gain  ,0.5,0.391843610954,1,1
0,277.819495999,0,0.5,0.5,Gain  ,Gain  ,0.5,0.277819495999,1,1
0,266.490587372,0,0.5,0.5,Gain  ,Gain  ,0.5,0.266490587372,1,1
0,335.173230525,0,0.5,0.5,Gain  ,Gain  ,0.5,0.335173230525,1,1
0,319.014998183,0,0.5,0.5,Gain  ,Gain  ,0.5,0.319014998183,1,1
0,395.419462604,0,0.5,0.5,Gain  ,Gain  ,0.5,0.395419462604,1,1
0,393.651249273,0,0.5,0.5,Gain  ,Gain  ,0.5,0.393651249273,1,1
0,294.186376605,0,0.5,0.5,Gain  ,Gain  ,0.5,0.294186376605,1,1
0,339.563793224,0,0.5,0.5,Gain  ,Gain  ,0.5,0.339563793224,1,1
0,280.059711174,0,0.5,0.5,Gain  ,Gain  ,0.5,0.280059711174,1,1
0,493.946856186,0,0.5,0.5,Gain  ,Gain  ,0.5,0.493946856186,1,0
0,266.900594902,0,0.5,0.5,Gain  ,Gain  ,0.5,0.266900594902,1,1
0,268.600203223,0,0.5,0.5,Gain  ,Gain  ,0.5,0.268600203223,1,1
0,222.451485466,0,0.5,0.5,Gain  ,Gain  ,0.5,0.222451485466,1,1
0,459.123972602,0,0.5,0.5,Gain  ,Gain  ,0.5,0.459123972602,1,0
0,211.571303052,0,0.5,0.5,Gain  ,Gain  ,0.5,0.211571303052,1,1
0,289.458527556,0,0.5,0.5,Gain  ,Gain  ,0.5,0.289458527556,1,1
0,290.798368947,0,0.5,0.5,Gain  ,Gain  ,0.5,0.290798368947,1,1
0,432.225986055,0,0.5,0.5,Gain  ,Gain  ,0.5,0.432225986055,1,0
0,284.12832117,0,0.5,0.5,Gain  ,Gain  ,0.5,0.28412832117,1,1
0,348.983657467,0,0.5,0.5,Gain  ,Gain  ,0.5,0.348983657467,1,1
0,266.475077044,0,0.5,0.5,Gain  ,Gain  ,0.5,0.266475077044,1,1
0,432.57048698,0,0.5,0.5,Gain  ,Gain  ,0.5,0.43257048698,1,0
0,261.853977786,0,0.5,0.5,Gain  ,Gain  ,0.5,0.261853977786,1,1
0,270.368444575,0,0.5,0.5,Gain  ,Gain  ,0.5,0.270368444575,1,1
0,284.728517902,0,0.5,0.5,Gain  ,Gain  ,0.5,0.284728517902,1,1
0,265.549321934,0,0.5,0.5,Gain  ,Gain  ,0.5,0.265549321934,1,1
0,471.567397501,0,0.5,0.5,Gain  ,Gain  ,0.5,0.471567397501,1,0
0,203.317662302,0,0.5,0.5,Gain  ,Gain  ,0.5,0.203317662302,1,1
0,385.521995333,0,0.5,0.5,Gain  ,Gain  ,0.5,0.385521995333,1,1
0,322.000319581,0,0.5,0.5,Gain  ,Gain  ,0.5,0.322000319581,1,1
0,331.901686295,0,0.5,0.5,Gain  ,Gain  ,0.5,0.331901686295,1,1
0,217.517574667,0,0.5,0.5,Gain  ,Gain  ,0.5,0.217517574667,1,1
0,278.476945807,0,0.5,0.5,Gain  ,Gain  ,0.5,0.278476945807,1,1
0,331.337718019,0,0.5,0.5,Gain  ,Gain  ,0.5,0.331337718019,1,1
0,264.007860539,0,0.5,0.5,Gain  ,Gain  ,0.5,0.264007860539,1,1
0,307.505412404,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307505412404,1,1
0,410.477115354,0,0.5,0.5,Gain  ,Gain  ,0.5,0.410477115354,1,0
0,312.219745728,0,0.5,0.5,Gain  ,Gain  ,0.5,0.312219745728,1,1
0,278.101290697,0,0.5,0.5,Gain  ,Gain  ,0.5,0.278101290697,1,1
0,429.342360072,0,0.5,0.5,Gain  ,Gain  ,0.5,0.429342360072,1,0
0,285.30953915,0,0.5,0.5,Gain  ,Gain  ,0.5,0.28530953915,1,1
0,306.551319361,0,0.5,0.5,Gain  ,Gain  ,0.5,0.306551319361,1,1
0,249.571286182,0,0.5,0.5,Gain  ,Gain  ,0.5,0.249571286182,1,1
0,336.417290622,0,0.5,0.5,Gain  ,Gain  ,0.5,0.336417290622,1,1
0,324.538308867,0,0.5,0.5,Gain  ,Gain  ,0.5,0.324538308867,1,1
0,385.317669969,0,0.5,0.5,Gain  ,Gain  ,0.5,0.385317669969,1,1
0,352.173394421,0,0.5,0.5,Gain  ,Gain  ,0.5,0.352173394421,1,1
0,240.92316416,0,0.5,0.5,Gain  ,Gain  ,0.5,0.24092316416,1,1
0,200.717850375,0,0.5,0.5,Gain  ,Gain  ,0.5,0.200717850375,1,1
0,295.800474152,0,0.5,0.5,Gain  ,Gain  ,0.5,0.295800474152,1,1
0,293.534505163,0,0.5,0.5,Gain  ,Gain  ,0.5,0.293534505163,1,1
0,333.315042902,0,0.5,0.5,Gain  ,Gain  ,0.5,0.333315042902,1,1
0,254.272005797,0,0.5,0.5,Gain  ,Gain  ,0.5,0.254272005797,1,1
0,456.131922267,0,0.5,0.5,Gain  ,Gain  ,0.5,0.456131922267,1,0
0,322.303960527,0,0.5,0.5,Gain  ,Gain  ,0.5,0.322303960527,1,1
0,272.114490191,0,0.5,0.5,Gain  ,Gain  ,0.5,0.272114490191,1,1
0,253.748949892,0,0.5,0.5,Gain  ,Gain  ,0.5,0.253748949892,1,1
0,337.814735391,0,0.5,0.5,Gain  ,Gain  ,0.5,0.337814735391,1,1
0,231.479316495,0,0.5,0.5,Gain  ,Gain  ,0.5,0.231479316495,1,1
0,270.764023379,0,0.5,0.5,Gain  ,Gain  ,0.5,0.270764023379,1,1
0,225.871001545,0,0.5,0.5,Gain  ,Gain  ,0.5,0.225871001545,1,1
0,349.154630449,0,0.5,0.5,Gain  ,Gain  ,0.5,0.349154630449,1,1
0,435.34305699,0,0.5,0.5,Gain  ,Gain  ,0.5,0.43534305699,1,0
0,315.21332488,0,0.5,0.5,Gain  ,Gain  ,0.5,0.31521332488,1,1
0,426.367795946,0,0.5,0.5,Gain  ,Gain  ,0.5,0.426367795946,1,0
0,365.861557665,0,0.5,0.5,Gain  ,Gain  ,0.5,0.365861557665,1,1
0,194.651980953,0,0.5,0.5,Gain  ,Gain  ,0.5,0.194651980953,1,1
0,307.185217368,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307185217368,1,1
0,299.167414194,0,0.5,0.5,Gain  ,Gain  ,0.5,0.299167414194,1,1
0,305.05454356,0,0.5,0.5,Gain  ,Gain  ,0.5,0.30505454356,1,1
0,219.250105853,0,0.5,0.5,Gain  ,Gain  ,0.5,0.219250105853,1,1
0,346.11982653,0,0.5,0.5,Gain  ,Gain  ,0.5,0.34611982653,1,1
0,269.277877473,0,0.5,0.5,Gain  ,Gain  ,0.5,0.269277877473,1,1
0,498.932018561,0,0.5,0.5,Gain  ,Gain  ,0.5,0.498932018561,1,0
0,186.906029869,0,0.5,0.5,Gain  ,Gain  ,0.5,0.186906029869,1,1
0,333.15292669,0,0.5,0.5,Gain  ,Gain  ,0.5,0.33315292669,1,1
0,351.731080307,0,0.5,0.5,Gain  ,Gain  ,0.5,0.351731080307,1,1
0,315.122144429,0,0.5,0.5,Gain  ,Gain  ,0.5,0.315122144429,1,1
0,285.20102703,0,0.5,0.5,Gain  ,Gain  ,0.5,0.28520102703,1,1
