subj_idx,Trial,Response_Counterbalanced,CorrectResponse_Counterbalanced,rt,rt_sec,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount
36024,172,3,1,369,0.369,0,0,NoLoss,Gain  ,1
36024,173,3,3,469,0.469,1,0,Gain  ,Gain  ,1
36024,174,2,2,406,0.406,1,0,Cntrl ,Cntrl ,1
36024,175,3,3,302,0.302,1,1,Gain  ,Gain  ,1
36024,176,1,1,333,0.333,1,1,NoLoss,NoLoss,1
36024,177,3,2,289,0.289,0,0,Cntrl ,Gain  ,1
36024,178,3,3,293,0.293,1,1,Gain  ,Gain  ,1
36024,179,NA,1,0,0,0,0,NoLoss,NA   ,1
36024,180,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,1,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,2,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,3,1,1,495,0.495,1,0,Gain  ,Gain  ,1
37023,4,2,2,487,0.487,1,0,Cntrl ,Cntrl ,1
37023,5,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,6,1,1,408,0.408,1,0,Gain  ,Gain  ,1
37023,7,3,3,498,0.498,1,0,NoLoss,NoLoss,1
37023,8,1,1,449,0.449,1,0,Gain  ,Gain  ,1
37023,9,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,10,1,1,389,0.389,1,1,Gain  ,Gain  ,1
37023,11,3,3,477,0.477,1,0,NoLoss,NoLoss,1
37023,12,2,2,387,0.387,1,1,Cntrl ,Cntrl ,1
37023,13,1,1,457,0.457,1,0,Gain  ,Gain  ,1
37023,14,2,2,421,0.421,1,0,Cntrl ,Cntrl ,1
37023,15,3,3,430,0.43,1,0,NoLoss,NoLoss,1
37023,16,1,1,417,0.417,1,0,Gain  ,Gain  ,1
37023,17,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,18,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,19,1,1,230,0.23,1,1,Gain  ,Gain  ,1
37023,20,3,3,352,0.352,1,1,NoLoss,NoLoss,1
37023,21,2,2,202,0.202,1,1,Cntrl ,Cntrl ,1
37023,22,1,3,217,0.217,0,0,NoLoss,Gain  ,1
37023,23,2,2,395,0.395,1,1,Cntrl ,Cntrl ,1
37023,24,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,25,3,3,450,0.45,1,0,NoLoss,NoLoss,1
37023,26,1,2,414,0.414,0,0,Cntrl ,Gain  ,1
37023,27,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,28,3,2,440,0.44,0,0,Cntrl ,NoLoss,1
37023,29,3,3,475,0.475,1,0,NoLoss,NoLoss,1
37023,30,2,1,381,0.381,0,0,Gain  ,Cntrl ,1
37023,31,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,32,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,33,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,34,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,35,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,36,1,1,406,0.406,1,0,Gain  ,Gain  ,1
37023,37,1,3,402,0.402,0,0,NoLoss,Gain  ,1
37023,38,1,1,409,0.409,1,0,Gain  ,Gain  ,1
37023,39,1,2,454,0.454,0,0,Cntrl ,Gain  ,1
37023,40,1,1,493,0.493,1,0,Gain  ,Gain  ,1
37023,41,1,3,215,0.215,0,0,NoLoss,Gain  ,1
37023,42,1,2,9,0.009,0,0,Cntrl ,Gain  ,1
37023,43,1,3,138,0.138,0,0,NoLoss,Gain  ,1
37023,44,1,2,31,0.031,0,0,Cntrl ,Gain  ,1
37023,45,1,1,267,0.267,1,1,Gain  ,Gain  ,1
37023,46,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,47,3,3,329,0.329,1,1,NoLoss,NoLoss,1
37023,48,1,1,455,0.455,1,0,Gain  ,Gain  ,1
37023,49,2,2,413,0.413,1,0,Cntrl ,Cntrl ,1
37023,50,3,3,304,0.304,1,1,NoLoss,NoLoss,1
37023,51,1,1,274,0.274,1,1,Gain  ,Gain  ,1
37023,52,2,3,217,0.217,0,0,NoLoss,Cntrl ,1
37023,53,1,1,289,0.289,1,1,Gain  ,Gain  ,1
37023,54,3,2,447,0.447,0,0,Cntrl ,NoLoss,1
37023,55,1,1,250,0.25,1,1,Gain  ,Gain  ,1
37023,56,1,2,468,0.468,0,0,Cntrl ,Gain  ,1
37023,57,3,3,270,0.27,1,1,NoLoss,NoLoss,1
37023,58,2,2,216,0.216,1,1,Cntrl ,Cntrl ,1
37023,59,1,1,190,0.19,1,1,Gain  ,Gain  ,1
37023,60,2,3,295,0.295,0,0,NoLoss,Cntrl ,1
37023,61,1,2,282,0.282,0,0,Cntrl ,Gain  ,1
37023,62,1,3,190,0.19,0,0,NoLoss,Gain  ,1
37023,63,2,1,321,0.321,0,0,Gain  ,Cntrl ,1
37023,64,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,65,1,1,219,0.219,1,1,Gain  ,Gain  ,1
37023,66,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,67,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,68,1,1,488,0.488,1,0,Gain  ,Gain  ,1
37023,69,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,70,3,3,392,0.392,1,1,NoLoss,NoLoss,1
37023,71,1,2,215,0.215,0,0,Cntrl ,Gain  ,1
37023,72,1,1,203,0.203,1,1,Gain  ,Gain  ,1
37023,73,2,3,245,0.245,0,0,NoLoss,Cntrl ,1
37023,74,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,75,2,1,381,0.381,0,0,Gain  ,Cntrl ,1
37023,76,2,3,424,0.424,0,0,NoLoss,Cntrl ,1
37023,77,2,2,470,0.47,1,0,Cntrl ,Cntrl ,1
37023,78,1,1,387,0.387,1,1,Gain  ,Gain  ,1
37023,79,2,2,415,0.415,1,0,Cntrl ,Cntrl ,1
37023,80,3,3,242,0.242,1,1,NoLoss,NoLoss,1
37023,81,1,1,284,0.284,1,1,Gain  ,Gain  ,1
37023,82,2,3,360,0.36,0,0,NoLoss,Cntrl ,1
37023,83,2,2,437,0.437,1,0,Cntrl ,Cntrl ,1
37023,84,1,1,365,0.365,1,1,Gain  ,Gain  ,1
37023,85,3,3,472,0.472,1,0,NoLoss,NoLoss,1
37023,86,1,1,242,0.242,1,1,Gain  ,Gain  ,1
37023,87,2,2,289,0.289,1,1,Cntrl ,Cntrl ,1
37023,88,3,3,369,0.369,1,1,NoLoss,NoLoss,1
37023,89,2,2,435,0.435,1,0,Cntrl ,Cntrl ,1
37023,90,1,1,275,0.275,1,1,Gain  ,Gain  ,1
37023,91,2,2,461,0.461,1,0,Cntrl ,Cntrl ,1
37023,92,3,3,390,0.39,1,1,NoLoss,NoLoss,1
37023,93,1,1,382,0.382,1,1,Gain  ,Gain  ,1
37023,94,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,95,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,96,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,97,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,98,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,99,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,100,1,1,328,0.328,1,1,Gain  ,Gain  ,1
37023,101,2,3,436,0.436,0,0,NoLoss,Cntrl ,1
37023,102,2,2,271,0.271,1,1,Cntrl ,Cntrl ,1
37023,103,1,1,234,0.234,1,1,Gain  ,Gain  ,1
37023,104,3,2,202,0.202,0,0,Cntrl ,NoLoss,1
37023,105,2,3,470,0.47,0,0,NoLoss,Cntrl ,1
37023,106,1,1,280,0.28,1,1,Gain  ,Gain  ,1
37023,107,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,108,2,2,464,0.464,1,0,Cntrl ,Cntrl ,1
37023,109,1,3,484,0.484,0,0,NoLoss,Gain  ,1
37023,110,2,2,452,0.452,1,0,Cntrl ,Cntrl ,1
37023,111,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,112,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,113,1,1,237,0.237,1,1,Gain  ,Gain  ,1
37023,114,2,2,495,0.495,1,0,Cntrl ,Cntrl ,1
37023,115,3,3,486,0.486,1,0,NoLoss,NoLoss,1
37023,116,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,117,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,118,1,3,131,0.131,0,0,NoLoss,Gain  ,1
37023,119,1,1,211,0.211,1,1,Gain  ,Gain  ,1
37023,120,2,2,460,0.46,1,0,Cntrl ,Cntrl ,1
37023,121,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,122,1,1,415,0.415,1,0,Gain  ,Gain  ,1
37023,123,2,2,443,0.443,1,0,Cntrl ,Cntrl ,1
37023,124,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,125,1,1,446,0.446,1,0,Gain  ,Gain  ,1
37023,126,2,2,429,0.429,1,0,Cntrl ,Cntrl ,1
37023,127,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,128,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,129,2,2,424,0.424,1,0,Cntrl ,Cntrl ,1
37023,130,1,1,328,0.328,1,1,Gain  ,Gain  ,1
37023,131,2,2,474,0.474,1,0,Cntrl ,Cntrl ,1
37023,132,3,3,279,0.279,1,1,NoLoss,NoLoss,1
37023,133,1,1,304,0.304,1,1,Gain  ,Gain  ,1
37023,134,2,3,312,0.312,0,0,NoLoss,Cntrl ,1
37023,135,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,136,1,1,305,0.305,1,1,Gain  ,Gain  ,1
37023,137,3,3,292,0.292,1,1,NoLoss,NoLoss,1
37023,138,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,139,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,140,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,141,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,142,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,143,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,144,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,145,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,146,NA,1,0,0,0,0,Gain  ,NA   ,1
37023,147,2,2,422,0.422,1,0,Cntrl ,Cntrl ,1
37023,148,1,1,382,0.382,1,1,Gain  ,Gain  ,1
37023,149,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,150,1,2,435,0.435,0,0,Cntrl ,Gain  ,1
37023,151,3,1,448,0.448,0,0,Gain  ,NoLoss,1
37023,152,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,153,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,154,1,1,477,0.477,1,0,Gain  ,Gain  ,1
37023,155,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,156,2,2,452,0.452,1,0,Cntrl ,Cntrl ,1
37023,157,1,3,489,0.489,0,0,NoLoss,Gain  ,1
37023,158,2,2,422,0.422,1,0,Cntrl ,Cntrl ,1
37023,159,1,1,435,0.435,1,0,Gain  ,Gain  ,1
37023,160,2,3,494,0.494,0,0,NoLoss,Cntrl ,1
37023,161,1,1,356,0.356,1,1,Gain  ,Gain  ,1
37023,162,2,2,422,0.422,1,0,Cntrl ,Cntrl ,1
37023,163,1,1,420,0.42,1,0,Gain  ,Gain  ,1
37023,164,1,3,409,0.409,0,0,NoLoss,Gain  ,1
37023,165,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,166,3,3,409,0.409,1,0,NoLoss,NoLoss,1
37023,167,1,1,255,0.255,1,1,Gain  ,Gain  ,1
37023,168,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,169,3,3,330,0.33,1,1,NoLoss,NoLoss,1
37023,170,1,1,274,0.274,1,1,Gain  ,Gain  ,1
37023,171,1,2,495,0.495,0,0,Cntrl ,Gain  ,1
37023,172,3,3,437,0.437,1,0,NoLoss,NoLoss,1
37023,173,1,1,247,0.247,1,1,Gain  ,Gain  ,1
37023,174,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,175,NA,3,0,0,0,0,NoLoss,NA   ,1
37023,176,NA,2,0,0,0,0,Cntrl ,NA   ,1
37023,177,1,1,295,0.295,1,1,Gain  ,Gain  ,1
37023,178,2,2,426,0.426,1,0,Cntrl ,Cntrl ,1
37023,179,3,3,280,0.28,1,1,NoLoss,NoLoss,1
37023,180,1,1,426,0.426,1,0,Gain  ,Gain  ,1
38024,1,NA,3,0,0,0,0,Gain  ,NA   ,0.5
38024,2,2,2,350,0.35,1,1,Cntrl ,Cntrl ,0.5
38024,3,1,1,322,0.322,1,1,NoLoss,NoLoss,0.5
38024,4,2,3,395,0.395,0,0,Gain  ,Cntrl ,0.5
38024,5,2,2,495,0.495,1,0,Cntrl ,Cntrl ,0.5
38024,6,2,1,458,0.458,0,0,NoLoss,Cntrl ,0.5
38024,7,1,2,471,0.471,0,0,Cntrl ,NoLoss,0.5
38024,8,3,3,344,0.344,1,1,Gain  ,Gain  ,0.5
38024,9,1,1,379,0.379,1,1,NoLoss,NoLoss,0.5
38024,10,3,3,309,0.309,1,1,Gain  ,Gain  ,0.5
38024,11,1,1,392,0.392,1,1,NoLoss,NoLoss,0.5
38024,12,2,2,372,0.372,1,1,Cntrl ,Cntrl ,0.5
38024,13,3,3,286,0.286,1,1,Gain  ,Gain  ,0.5
38024,14,1,1,316,0.316,1,1,NoLoss,NoLoss,0.5
38024,15,2,2,285,0.285,1,1,Cntrl ,Cntrl ,0.5
38024,16,3,3,272,0.272,1,1,Gain  ,Gain  ,0.5
38024,17,1,1,260,0.26,1,1,NoLoss,NoLoss,0.5
38024,18,2,2,303,0.303,1,1,Cntrl ,Cntrl ,0.5
38024,19,1,1,262,0.262,1,1,NoLoss,NoLoss,0.5
38024,20,2,2,291,0.291,1,1,Cntrl ,Cntrl ,0.5
38024,21,3,3,304,0.304,1,1,Gain  ,Gain  ,0.5
38024,22,2,2,400,0.4,1,0,Cntrl ,Cntrl ,0.5
38024,23,1,1,378,0.378,1,1,NoLoss,NoLoss,0.5
38024,24,3,3,293,0.293,1,1,Gain  ,Gain  ,0.5
38024,25,1,1,265,0.265,1,1,NoLoss,NoLoss,0.5
38024,26,3,3,327,0.327,1,1,Gain  ,Gain  ,0.5
38024,27,2,2,375,0.375,1,1,Cntrl ,Cntrl ,0.5
38024,28,1,1,409,0.409,1,0,NoLoss,NoLoss,0.5
38024,29,2,2,365,0.365,1,1,Cntrl ,Cntrl ,0.5
38024,30,3,3,401,0.401,1,0,Gain  ,Gain  ,0.5
38024,31,1,1,287,0.287,1,1,NoLoss,NoLoss,0.5
38024,32,2,2,393,0.393,1,1,Cntrl ,Cntrl ,0.5
38024,33,3,3,273,0.273,1,1,Gain  ,Gain  ,0.5
38024,34,1,1,363,0.363,1,1,NoLoss,NoLoss,0.5
38024,35,2,2,267,0.267,1,1,Cntrl ,Cntrl ,0.5
38024,36,3,3,289,0.289,1,1,Gain  ,Gain  ,0.5
38024,37,2,2,378,0.378,1,1,Cntrl ,Cntrl ,0.5
38024,38,3,1,328,0.328,0,0,NoLoss,Gain  ,0.5
38024,39,2,3,388,0.388,0,0,Gain  ,Cntrl ,0.5
38024,40,1,1,412,0.412,1,0,NoLoss,NoLoss,0.5
38024,41,2,2,308,0.308,1,1,Cntrl ,Cntrl ,0.5
38024,42,3,3,328,0.328,1,1,Gain  ,Gain  ,0.5
38024,43,1,1,271,0.271,1,1,NoLoss,NoLoss,0.5
38024,44,3,3,325,0.325,1,1,Gain  ,Gain  ,0.5
38024,45,2,2,302,0.302,1,1,Cntrl ,Cntrl ,0.5
38024,46,1,1,363,0.363,1,1,NoLoss,NoLoss,0.5
38024,47,3,3,326,0.326,1,1,Gain  ,Gain  ,0.5
38024,48,2,2,299,0.299,1,1,Cntrl ,Cntrl ,0.5
38024,49,2,3,372,0.372,0,0,Gain  ,Cntrl ,0.5
38024,50,2,2,387,0.387,1,1,Cntrl ,Cntrl ,0.5
38024,51,1,1,239,0.239,1,1,NoLoss,NoLoss,0.5
38024,52,3,2,293,0.293,0,0,Cntrl ,Gain  ,0.5
38024,53,1,1,314,0.314,1,1,NoLoss,NoLoss,0.5
38024,54,3,3,302,0.302,1,1,Gain  ,Gain  ,0.5
38024,55,2,2,270,0.27,1,1,Cntrl ,Cntrl ,0.5
38024,56,3,3,320,0.32,1,1,Gain  ,Gain  ,0.5
38024,57,2,1,355,0.355,0,0,NoLoss,Cntrl ,0.5
38024,58,3,2,296,0.296,0,0,Cntrl ,Gain  ,0.5
38024,59,3,3,391,0.391,1,1,Gain  ,Gain  ,0.5
38024,60,1,1,304,0.304,1,1,NoLoss,NoLoss,0.5
38024,61,3,3,360,0.36,1,1,Gain  ,Gain  ,0.5
38024,62,2,2,354,0.354,1,1,Cntrl ,Cntrl ,0.5
38024,63,3,1,334,0.334,0,0,NoLoss,Gain  ,0.5
38024,64,3,3,355,0.355,1,1,Gain  ,Gain  ,0.5
38024,65,2,2,320,0.32,1,1,Cntrl ,Cntrl ,0.5
38024,66,1,1,357,0.357,1,1,NoLoss,NoLoss,0.5
38024,67,3,3,283,0.283,1,1,Gain  ,Gain  ,0.5
38024,68,2,2,374,0.374,1,1,Cntrl ,Cntrl ,0.5
38024,69,1,1,294,0.294,1,1,NoLoss,NoLoss,0.5
38024,70,3,3,242,0.242,1,1,Gain  ,Gain  ,0.5
38024,71,2,2,347,0.347,1,1,Cntrl ,Cntrl ,0.5
38024,72,1,1,300,0.3,1,1,NoLoss,NoLoss,0.5
38024,73,3,2,265,0.265,0,0,Cntrl ,Gain  ,0.5
38024,74,2,1,350,0.35,0,0,NoLoss,Cntrl ,0.5
38024,75,1,3,367,0.367,0,0,Gain  ,NoLoss,0.5
38024,76,1,1,459,0.459,1,0,NoLoss,NoLoss,0.5
38024,77,2,2,374,0.374,1,1,Cntrl ,Cntrl ,0.5
38024,78,3,3,331,0.331,1,1,Gain  ,Gain  ,0.5
38024,79,1,2,372,0.372,0,0,Cntrl ,NoLoss,0.5
38024,80,3,3,310,0.31,1,1,Gain  ,Gain  ,0.5
38024,81,1,1,293,0.293,1,1,NoLoss,NoLoss,0.5
38024,82,2,2,321,0.321,1,1,Cntrl ,Cntrl ,0.5
38024,83,1,1,457,0.457,1,0,NoLoss,NoLoss,0.5
38024,84,3,3,276,0.276,1,1,Gain  ,Gain  ,0.5
38024,85,3,1,387,0.387,0,0,NoLoss,Gain  ,0.5
38024,86,3,3,342,0.342,1,1,Gain  ,Gain  ,0.5
38024,87,2,2,382,0.382,1,1,Cntrl ,Cntrl ,0.5
38024,88,1,1,342,0.342,1,1,NoLoss,NoLoss,0.5
38024,89,2,2,410,0.41,1,0,Cntrl ,Cntrl ,0.5
38024,90,3,3,391,0.391,1,1,Gain  ,Gain  ,0.5
38024,91,1,1,323,0.323,1,1,NoLoss,NoLoss,0.5
38024,92,2,2,338,0.338,1,1,Cntrl ,Cntrl ,0.5
38024,93,3,3,309,0.309,1,1,Gain  ,Gain  ,0.5
38024,94,2,2,348,0.348,1,1,Cntrl ,Cntrl ,0.5
38024,95,3,3,407,0.407,1,0,Gain  ,Gain  ,0.5
38024,96,1,1,279,0.279,1,1,NoLoss,NoLoss,0.5
38024,97,3,3,326,0.326,1,1,Gain  ,Gain  ,0.5
38024,98,2,2,367,0.367,1,1,Cntrl ,Cntrl ,0.5
38024,99,1,1,297,0.297,1,1,NoLoss,NoLoss,0.5
38024,100,2,2,342,0.342,1,1,Cntrl ,Cntrl ,0.5
38024,101,1,1,312,0.312,1,1,NoLoss,NoLoss,0.5
38024,102,3,3,279,0.279,1,1,Gain  ,Gain  ,0.5
38024,103,1,1,405,0.405,1,0,NoLoss,NoLoss,0.5
38024,104,3,3,369,0.369,1,1,Gain  ,Gain  ,0.5
38024,105,2,2,367,0.367,1,1,Cntrl ,Cntrl ,0.5
38024,106,1,1,261,0.261,1,1,NoLoss,NoLoss,0.5
38024,107,2,2,347,0.347,1,1,Cntrl ,Cntrl ,0.5
38024,108,3,3,338,0.338,1,1,Gain  ,Gain  ,0.5
38024,109,1,1,310,0.31,1,1,NoLoss,NoLoss,0.5
38024,110,2,2,311,0.311,1,1,Cntrl ,Cntrl ,0.5
38024,111,3,3,384,0.384,1,1,Gain  ,Gain  ,0.5
38024,112,1,2,309,0.309,0,0,Cntrl ,NoLoss,0.5
38024,113,3,1,395,0.395,0,0,NoLoss,Gain  ,0.5
38024,114,3,3,276,0.276,1,1,Gain  ,Gain  ,0.5
38024,115,1,1,415,0.415,1,0,NoLoss,NoLoss,0.5
38024,116,2,2,366,0.366,1,1,Cntrl ,Cntrl ,0.5
38024,117,3,3,281,0.281,1,1,Gain  ,Gain  ,0.5
38024,118,1,1,290,0.29,1,1,NoLoss,NoLoss,0.5
38024,119,2,2,303,0.303,1,1,Cntrl ,Cntrl ,0.5
38024,120,3,3,287,0.287,1,1,Gain  ,Gain  ,0.5
38024,121,2,2,372,0.372,1,1,Cntrl ,Cntrl ,0.5
38024,122,3,3,436,0.436,1,0,Gain  ,Gain  ,0.5
38024,123,1,1,257,0.257,1,1,NoLoss,NoLoss,0.5
38024,124,3,3,267,0.267,1,1,Gain  ,Gain  ,0.5
38024,125,2,1,313,0.313,0,0,NoLoss,Cntrl ,0.5
38024,126,2,2,276,0.276,1,1,Cntrl ,Cntrl ,0.5
38024,127,3,1,330,0.33,0,0,NoLoss,Gain  ,0.5
38024,128,2,2,472,0.472,1,0,Cntrl ,Cntrl ,0.5
38024,129,3,3,232,0.232,1,1,Gain  ,Gain  ,0.5
38024,130,1,1,253,0.253,1,1,NoLoss,NoLoss,0.5
38024,131,3,3,336,0.336,1,1,Gain  ,Gain  ,0.5
38024,132,2,2,369,0.369,1,1,Cntrl ,Cntrl ,0.5
38024,133,2,1,369,0.369,0,0,NoLoss,Cntrl ,0.5
38024,134,2,3,344,0.344,0,0,Gain  ,Cntrl ,0.5
38024,135,3,2,376,0.376,0,0,Cntrl ,Gain  ,0.5
38024,136,1,1,313,0.313,1,1,NoLoss,NoLoss,0.5
38024,137,2,2,331,0.331,1,1,Cntrl ,Cntrl ,0.5
38024,138,3,3,343,0.343,1,1,Gain  ,Gain  ,0.5
38024,139,1,1,300,0.3,1,1,NoLoss,NoLoss,0.5
38024,140,3,2,314,0.314,0,0,Cntrl ,Gain  ,0.5
38024,141,3,3,265,0.265,1,1,Gain  ,Gain  ,0.5
38024,142,1,1,270,0.27,1,1,NoLoss,NoLoss,0.5
38024,143,2,2,258,0.258,1,1,Cntrl ,Cntrl ,0.5
38024,144,3,3,261,0.261,1,1,Gain  ,Gain  ,0.5
38024,145,1,2,247,0.247,0,0,Cntrl ,NoLoss,0.5
38024,146,3,3,296,0.296,1,1,Gain  ,Gain  ,0.5
38024,147,1,1,382,0.382,1,1,NoLoss,NoLoss,0.5
38024,148,2,2,309,0.309,1,1,Cntrl ,Cntrl ,0.5
38024,149,3,1,307,0.307,0,0,NoLoss,Gain  ,0.5
38024,150,3,3,297,0.297,1,1,Gain  ,Gain  ,0.5
38024,151,1,1,353,0.353,1,1,NoLoss,NoLoss,0.5
38024,152,3,3,338,0.338,1,1,Gain  ,Gain  ,0.5
38024,153,2,2,251,0.251,1,1,Cntrl ,Cntrl ,0.5
38024,154,3,3,463,0.463,1,0,Gain  ,Gain  ,0.5
38024,155,2,2,338,0.338,1,1,Cntrl ,Cntrl ,0.5
38024,156,1,1,261,0.261,1,1,NoLoss,NoLoss,0.5
38024,157,3,3,307,0.307,1,1,Gain  ,Gain  ,0.5
38024,158,2,2,267,0.267,1,1,Cntrl ,Cntrl ,0.5
38024,159,1,1,341,0.341,1,1,NoLoss,NoLoss,0.5
38024,160,3,3,271,0.271,1,1,Gain  ,Gain  ,0.5
38024,161,2,2,312,0.312,1,1,Cntrl ,Cntrl ,0.5
38024,162,1,1,311,0.311,1,1,NoLoss,NoLoss,0.5
38024,163,2,2,280,0.28,1,1,Cntrl ,Cntrl ,0.5
38024,164,1,1,362,0.362,1,1,NoLoss,NoLoss,0.5
38024,165,3,3,253,0.253,1,1,Gain  ,Gain  ,0.5
38024,166,2,2,363,0.363,1,1,Cntrl ,Cntrl ,0.5
38024,167,3,1,273,0.273,0,0,NoLoss,Gain  ,0.5
38024,168,2,3,360,0.36,0,0,Gain  ,Cntrl ,0.5
38024,169,2,2,309,0.309,1,1,Cntrl ,Cntrl ,0.5
38024,170,1,1,347,0.347,1,1,NoLoss,NoLoss,0.5
38024,171,3,3,305,0.305,1,1,Gain  ,Gain  ,0.5
38024,172,1,1,353,0.353,1,1,NoLoss,NoLoss,0.5
38024,173,2,2,282,0.282,1,1,Cntrl ,Cntrl ,0.5
38024,174,3,3,315,0.315,1,1,Gain  ,Gain  ,0.5
38024,175,1,1,277,0.277,1,1,NoLoss,NoLoss,0.5
38024,176,3,3,251,0.251,1,1,Gain  ,Gain  ,0.5
38024,177,2,2,428,0.428,1,0,Cntrl ,Cntrl ,0.5
38024,178,1,1,380,0.38,1,1,NoLoss,NoLoss,0.5
38024,179,3,3,259,0.259,1,1,Gain  ,Gain  ,0.5
38024,180,2,2,294,0.294,1,1,Cntrl ,Cntrl ,0.5
39025,1,NA,2,0,0,0,0,Cntrl ,NA   ,1
39025,2,NA,1,0,0,0,0,Gain  ,NA   ,1
39025,3,3,3,492,0.492,1,0,NoLoss,NoLoss,1
39025,4,1,2,492,0.492,0,0,Cntrl ,Gain  ,1
39025,5,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,6,1,1,439,0.439,1,0,Gain  ,Gain  ,1
39025,7,NA,2,0,0,0,0,Cntrl ,NA   ,1
39025,8,1,1,476,0.476,1,0,Gain  ,Gain  ,1
39025,9,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,10,1,1,383,0.383,1,1,Gain  ,Gain  ,1
39025,11,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,12,2,2,459,0.459,1,0,Cntrl ,Cntrl ,1
39025,13,1,1,457,0.457,1,0,Gain  ,Gain  ,1
39025,14,2,2,436,0.436,1,0,Cntrl ,Cntrl ,1
39025,15,3,3,307,0.307,1,1,NoLoss,NoLoss,1
39025,16,1,1,315,0.315,1,1,Gain  ,Gain  ,1
39025,17,2,2,364,0.364,1,1,Cntrl ,Cntrl ,1
39025,18,3,3,346,0.346,1,1,NoLoss,NoLoss,1
39025,19,NA,2,0,0,0,0,Cntrl ,NA   ,1
39025,20,1,1,269,0.269,1,1,Gain  ,Gain  ,1
39025,21,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,22,1,1,482,0.482,1,0,Gain  ,Gain  ,1
39025,23,3,3,404,0.404,1,0,NoLoss,NoLoss,1
39025,24,2,2,311,0.311,1,1,Cntrl ,Cntrl ,1
39025,25,3,1,306,0.306,0,0,Gain  ,NoLoss,1
39025,26,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,27,NA,2,0,0,0,0,Cntrl ,NA   ,1
39025,28,3,3,379,0.379,1,1,NoLoss,NoLoss,1
39025,29,2,2,374,0.374,1,1,Cntrl ,Cntrl ,1
39025,30,1,1,383,0.383,1,1,Gain  ,Gain  ,1
39025,31,2,2,402,0.402,1,0,Cntrl ,Cntrl ,1
39025,32,NA,3,0,0,0,0,NoLoss,NA   ,1
39025,33,1,1,453,0.453,1,0,Gain  ,Gain  ,1
39025,34,3,3,317,0.317,1,1,NoLoss,NoLoss,1
39025,35,2,2,309,0.309,1,1,Cntrl ,Cntrl ,1
39025,36,1,1,406,0.406,1,0,Gain  ,Gain  ,1
39025,37,2,2,449,0.449,1,0,Cntrl ,Cntrl ,1
39025,38,NA,3,0,0,0,0,NoLoss,NA   ,1
