subj_idx,Trial,rt,gainVal,lossVal,cntrlVal,Accuracy,Accuracy_inTime,stim,Response_Type,Money_Amount,rt_sec
33021,44,448,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.448
33021,46,470,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.47
33021,48,423,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.423
33021,50,471,0.5,0.5,0,0,0,NoLoss,Gain  ,0.5,0.471
33021,52,432,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.432
33021,54,361,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.361
33021,56,440,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.44
33021,58,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,60,415,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.415
33021,62,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,64,395,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.395
33021,66,312,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.312
33021,68,297,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.297
33021,70,438,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.438
33021,72,339,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.339
33021,74,342,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.342
33021,76,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,78,318,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.318
33021,80,390,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.39
33021,82,433,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.433
33021,84,409,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.409
33021,86,464,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.464
33021,88,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,90,297,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.297
33021,92,393,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.393
33021,94,354,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.354
33021,96,0,0.5,0.5,0,0,0,Gain  ,NA   ,0.5,0
33021,98,384,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.384
33021,100,481,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.481
33021,102,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,104,469,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.469
33021,106,354,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.354
33021,108,437,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.437
33021,110,384,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.384
33021,112,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,114,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,116,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,118,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,120,306,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.306
33021,122,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,124,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,126,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,128,383,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.383
33021,130,323,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.323
33021,132,305,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.305
33021,134,358,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.358
33021,136,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,138,356,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.356
33021,140,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,142,403,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.403
33021,144,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,146,367,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.367
33021,148,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,150,389,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.389
33021,152,293,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.293
33021,154,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,156,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
33021,158,432,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.432
33021,160,380,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.38
33021,162,423,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.423
33021,164,440,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.44
33021,166,446,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.446
33021,168,394,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.394
33021,170,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
33021,172,393,0.5,0.5,0,0,0,Cntrl ,Gain  ,0.5,0.393
33021,174,401,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.401
33021,176,326,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.326
33021,178,387,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.387
33021,180,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
34022,2,459,1,1,0,1,0,Gain  ,Gain  ,1,0.459
34022,4,0,1,1,0,0,0,Gain  ,NA   ,1,0
34022,6,0,1,1,0,0,0,NoLoss,NA   ,1,0
34022,8,0,1,1,0,0,0,Cntrl ,NA   ,1,0
34022,10,407,1,1,0,0,0,Cntrl ,Gain  ,1,0.407
34022,12,484,1,1,0,1,0,NoLoss,NoLoss,1,0.484
34022,14,418,1,1,0,1,0,NoLoss,NoLoss,1,0.418
34022,16,0,1,1,0,0,0,NoLoss,NA   ,1,0
34022,18,456,1,1,0,1,0,Cntrl ,Cntrl ,1,0.456
34022,20,354,1,1,0,1,1,Cntrl ,Cntrl ,1,0.354
34022,22,381,1,1,0,1,1,Cntrl ,Cntrl ,1,0.381
34022,24,411,1,1,0,0,0,NoLoss,Cntrl ,1,0.411
34022,26,351,1,1,0,1,1,Gain  ,Gain  ,1,0.351
34022,28,429,1,1,0,1,0,Cntrl ,Cntrl ,1,0.429
34022,30,447,1,1,0,1,0,NoLoss,NoLoss,1,0.447
34022,32,385,1,1,0,1,1,Gain  ,Gain  ,1,0.385
34022,34,471,1,1,0,1,0,Cntrl ,Cntrl ,1,0.471
34022,36,392,1,1,0,1,1,NoLoss,NoLoss,1,0.392
34022,38,0,1,1,0,0,0,NoLoss,NA   ,1,0
34022,40,452,1,1,0,1,0,NoLoss,NoLoss,1,0.452
34022,42,359,1,1,0,1,1,Gain  ,Gain  ,1,0.359
34022,44,0,1,1,0,0,0,Gain  ,NA   ,1,0
34022,46,0,1,1,0,0,0,NoLoss,NA   ,1,0
34022,48,424,1,1,0,0,0,Gain  ,NoLoss,1,0.424
34022,50,464,1,1,0,1,0,Cntrl ,Cntrl ,1,0.464
34022,52,458,1,1,0,0,0,NoLoss,Cntrl ,1,0.458
34022,54,405,1,1,0,1,0,Gain  ,Gain  ,1,0.405
34022,56,374,1,1,0,1,1,Cntrl ,Cntrl ,1,0.374
34022,58,388,1,1,0,1,1,NoLoss,NoLoss,1,0.388
34022,60,375,1,1,0,0,0,Cntrl ,Gain  ,1,0.375
34022,62,432,1,1,0,1,0,Gain  ,Gain  ,1,0.432
34022,64,326,1,1,0,1,1,NoLoss,NoLoss,1,0.326
34022,66,481,1,1,0,1,0,Gain  ,Gain  ,1,0.481
34022,68,462,1,1,0,1,0,Gain  ,Gain  ,1,0.462
34022,70,495,1,1,0,1,0,Gain  ,Gain  ,1,0.495
34022,72,403,1,1,0,1,0,NoLoss,NoLoss,1,0.403
34022,74,367,1,1,0,1,1,NoLoss,NoLoss,1,0.367
34022,76,433,1,1,0,1,0,NoLoss,NoLoss,1,0.433
34022,78,440,1,1,0,1,0,Cntrl ,Cntrl ,1,0.44
34022,80,0,1,1,0,0,0,Cntrl ,NA   ,1,0
34022,82,346,1,1,0,1,1,Cntrl ,Cntrl ,1,0.346
34022,84,0,1,1,0,0,0,Gain  ,NA   ,1,0
34022,86,483,1,1,0,1,0,Cntrl ,Cntrl ,1,0.483
34022,88,0,1,1,0,0,0,Cntrl ,NA   ,1,0
34022,90,0,1,1,0,0,0,Gain  ,NA   ,1,0
34022,92,445,1,1,0,0,0,Cntrl ,Gain  ,1,0.445
34022,94,0,1,1,0,0,0,Cntrl ,NA   ,1,0
34022,96,348,1,1,0,0,0,NoLoss,Gain  ,1,0.348
34022,98,413,1,1,0,1,0,NoLoss,NoLoss,1,0.413
34022,100,403,1,1,0,1,0,NoLoss,NoLoss,1,0.403
34022,102,395,1,1,0,0,0,Cntrl ,NoLoss,1,0.395
34022,104,436,1,1,0,1,0,NoLoss,NoLoss,1,0.436
34022,106,446,1,1,0,1,0,Gain  ,Gain  ,1,0.446
34022,108,430,1,1,0,1,0,Cntrl ,Cntrl ,1,0.43
34022,110,495,1,1,0,1,0,Cntrl ,Cntrl ,1,0.495
34022,112,327,1,1,0,1,1,Cntrl ,Cntrl ,1,0.327
34022,114,392,1,1,0,1,1,Gain  ,Gain  ,1,0.392
34022,116,316,1,1,0,1,1,Cntrl ,Cntrl ,1,0.316
34022,118,317,1,1,0,1,1,NoLoss,NoLoss,1,0.317
34022,120,423,1,1,0,1,0,Gain  ,Gain  ,1,0.423
34022,122,392,1,1,0,0,0,Gain  ,Cntrl ,1,0.392
34022,124,360,1,1,0,1,1,Gain  ,Gain  ,1,0.36
34022,126,473,1,1,0,1,0,Cntrl ,Cntrl ,1,0.473
34022,128,436,1,1,0,1,0,NoLoss,NoLoss,1,0.436
34022,130,245,1,1,0,1,1,NoLoss,NoLoss,1,0.245
34022,132,436,1,1,0,1,0,Gain  ,Gain  ,1,0.436
34022,134,394,1,1,0,1,1,Gain  ,Gain  ,1,0.394
34022,136,449,1,1,0,0,0,Gain  ,Cntrl ,1,0.449
34022,138,449,1,1,0,0,0,NoLoss,Cntrl ,1,0.449
34022,140,324,1,1,0,1,1,NoLoss,NoLoss,1,0.324
34022,142,384,1,1,0,0,0,Cntrl ,Gain  ,1,0.384
34022,144,259,1,1,0,1,1,NoLoss,NoLoss,1,0.259
34022,146,400,1,1,0,0,0,NoLoss,Cntrl ,1,0.4
34022,148,440,1,1,0,1,0,NoLoss,NoLoss,1,0.44
34022,150,259,1,1,0,1,1,Gain  ,Gain  ,1,0.259
34022,152,368,1,1,0,1,1,NoLoss,NoLoss,1,0.368
34022,154,411,1,1,0,1,0,Cntrl ,Cntrl ,1,0.411
34022,156,436,1,1,0,1,0,NoLoss,NoLoss,1,0.436
34022,158,419,1,1,0,1,0,Cntrl ,Cntrl ,1,0.419
34022,160,346,1,1,0,1,1,Gain  ,Gain  ,1,0.346
34022,162,298,1,1,0,1,1,NoLoss,NoLoss,1,0.298
34022,164,302,1,1,0,0,0,NoLoss,Gain  ,1,0.302
34022,166,317,1,1,0,1,1,NoLoss,NoLoss,1,0.317
34022,168,358,1,1,0,1,1,Cntrl ,Cntrl ,1,0.358
34022,170,393,1,1,0,0,0,Cntrl ,Gain  ,1,0.393
34022,172,327,1,1,0,1,1,Cntrl ,Cntrl ,1,0.327
34022,174,274,1,1,0,1,1,NoLoss,NoLoss,1,0.274
34022,176,308,1,1,0,1,1,NoLoss,NoLoss,1,0.308
34022,178,287,1,1,0,1,1,NoLoss,NoLoss,1,0.287
34022,180,459,1,1,0,1,0,Gain  ,Gain  ,1,0.459
35023,2,381,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.381
35023,4,230,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.23
35023,6,250,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.25
35023,8,397,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.397
35023,10,262,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.262
35023,12,282,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.282
35023,14,394,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.394
35023,16,288,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.288
35023,18,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
35023,20,377,0.5,0.5,0,0,0,NoLoss,Cntrl ,0.5,0.377
35023,22,348,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.348
35023,24,342,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.342
35023,26,367,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.367
35023,28,315,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.315
35023,30,440,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.44
35023,32,247,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.247
35023,34,259,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.259
35023,36,320,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.32
35023,38,339,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.339
35023,40,332,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.332
35023,42,343,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.343
35023,44,366,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.366
35023,46,389,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.389
35023,48,443,0.5,0.5,0,0,0,Gain  ,Cntrl ,0.5,0.443
35023,50,395,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.395
35023,52,405,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.405
35023,54,483,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.483
35023,56,334,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.334
35023,58,336,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.336
35023,60,355,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.355
35023,62,336,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.336
35023,64,312,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.312
35023,66,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
35023,68,263,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.263
35023,70,337,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.337
35023,72,301,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.301
35023,74,432,0.5,0.5,0,0,0,Cntrl ,NoLoss,0.5,0.432
35023,76,242,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.242
35023,78,356,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.356
35023,80,246,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.246
35023,82,456,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.456
35023,84,279,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.279
35023,86,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
35023,88,338,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.338
35023,90,301,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.301
35023,92,295,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.295
35023,94,241,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.241
35023,96,346,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.346
35023,98,348,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.348
35023,100,437,0.5,0.5,0,1,0,NoLoss,NoLoss,0.5,0.437
35023,102,384,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.384
35023,104,399,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.399
35023,106,225,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.225
35023,108,418,0.5,0.5,0,1,0,Gain  ,Gain  ,0.5,0.418
35023,110,251,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.251
35023,112,200,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.2
35023,114,337,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.337
35023,116,378,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.378
35023,118,426,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.426
35023,120,232,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.232
35023,122,379,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.379
35023,124,304,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.304
35023,126,310,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.31
35023,128,303,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.303
35023,130,380,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.38
35023,132,312,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.312
35023,134,285,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.285
35023,136,431,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.431
35023,138,227,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.227
35023,140,243,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.243
35023,142,442,0.5,0.5,0,0,0,NoLoss,Cntrl ,0.5,0.442
35023,144,233,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.233
35023,146,395,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.395
35023,148,285,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.285
35023,150,220,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.22
35023,152,368,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.368
35023,154,461,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.461
35023,156,370,0.5,0.5,0,0,0,Gain  ,Cntrl ,0.5,0.37
35023,158,320,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.32
35023,160,0,0.5,0.5,0,0,0,Cntrl ,NA   ,0.5,0
35023,162,418,0.5,0.5,0,0,0,Gain  ,NoLoss,0.5,0.418
35023,164,348,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.348
35023,166,317,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.317
35023,168,222,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.222
35023,170,258,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.258
35023,172,440,0.5,0.5,0,1,0,Cntrl ,Cntrl ,0.5,0.44
35023,174,0,0.5,0.5,0,0,0,NoLoss,NA   ,0.5,0
35023,176,328,0.5,0.5,0,1,1,Cntrl ,Cntrl ,0.5,0.328
35023,178,221,0.5,0.5,0,1,1,Gain  ,Gain  ,0.5,0.221
35023,180,223,0.5,0.5,0,1,1,NoLoss,NoLoss,0.5,0.223
36024,2,479,1,1,0,1,0,NoLoss,NoLoss,1,0.479
36024,4,295,1,1,0,1,1,Gain  ,Gain  ,1,0.295
36024,6,274,1,1,0,1,1,NoLoss,NoLoss,1,0.274
36024,8,244,1,1,0,1,1,Cntrl ,Cntrl ,1,0.244
36024,10,198,1,1,0,0,0,Cntrl ,Gain  ,1,0.198
36024,12,310,1,1,0,1,1,NoLoss,NoLoss,1,0.31
36024,14,217,1,1,0,1,1,Gain  ,Gain  ,1,0.217
36024,16,453,1,1,0,1,0,Cntrl ,Cntrl ,1,0.453
36024,18,0,1,1,0,0,0,Gain  ,NA   ,1,0
36024,20,360,1,1,0,1,1,Gain  ,Gain  ,1,0.36
36024,22,422,1,1,0,1,0,Gain  ,Gain  ,1,0.422
36024,24,406,1,1,0,1,0,Cntrl ,Cntrl ,1,0.406
36024,26,390,1,1,0,1,1,NoLoss,NoLoss,1,0.39
36024,28,367,1,1,0,0,0,NoLoss,Cntrl ,1,0.367
36024,30,391,1,1,0,1,1,Cntrl ,Cntrl ,1,0.391
36024,32,0,1,1,0,0,0,NoLoss,NA   ,1,0
36024,34,246,1,1,0,1,1,Gain  ,Gain  ,1,0.246
36024,36,323,1,1,0,1,1,Cntrl ,Cntrl ,1,0.323
36024,38,407,1,1,0,0,0,Cntrl ,NoLoss,1,0.407
36024,40,368,1,1,0,1,1,Cntrl ,Cntrl ,1,0.368
36024,42,368,1,1,0,1,1,NoLoss,NoLoss,1,0.368
36024,44,340,1,1,0,1,1,NoLoss,NoLoss,1,0.34
36024,46,357,1,1,0,1,1,Cntrl ,Cntrl ,1,0.357
36024,48,280,1,1,0,1,1,Gain  ,Gain  ,1,0.28
36024,50,438,1,1,0,1,0,NoLoss,NoLoss,1,0.438
36024,52,468,1,1,0,1,0,Cntrl ,Cntrl ,1,0.468
36024,54,376,1,1,0,1,1,NoLoss,NoLoss,1,0.376
36024,56,256,1,1,0,1,1,Gain  ,Gain  ,1,0.256
36024,58,324,1,1,0,1,1,Cntrl ,Cntrl ,1,0.324
36024,60,258,1,1,0,1,1,Gain  ,Gain  ,1,0.258
36024,62,244,1,1,0,0,0,Gain  ,NoLoss,1,0.244
36024,64,345,1,1,0,0,0,Cntrl ,Gain  ,1,0.345
36024,66,443,1,1,0,0,0,NoLoss,Cntrl ,1,0.443
36024,68,0,1,1,0,0,0,NoLoss,NA   ,1,0
36024,70,363,1,1,0,1,1,Gain  ,Gain  ,1,0.363
36024,72,360,1,1,0,1,1,Cntrl ,Cntrl ,1,0.36
36024,74,229,1,1,0,1,1,Gain  ,Gain  ,1,0.229
36024,76,376,1,1,0,1,1,NoLoss,NoLoss,1,0.376
36024,78,386,1,1,0,1,1,Gain  ,Gain  ,1,0.386
36024,80,328,1,1,0,1,1,NoLoss,NoLoss,1,0.328
36024,82,369,1,1,0,0,0,NoLoss,Gain  ,1,0.369
36024,84,404,1,1,0,1,0,Cntrl ,Cntrl ,1,0.404
36024,86,457,1,1,0,1,0,NoLoss,NoLoss,1,0.457
36024,88,394,1,1,0,1,1,NoLoss,NoLoss,1,0.394
36024,90,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,92,484,1,1,0,1,0,NoLoss,NoLoss,1,0.484
36024,94,353,1,1,0,1,1,Gain  ,Gain  ,1,0.353
36024,96,307,1,1,0,1,1,NoLoss,NoLoss,1,0.307
36024,98,273,1,1,0,1,1,Gain  ,Gain  ,1,0.273
36024,100,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,102,406,1,1,0,1,0,Gain  ,Gain  ,1,0.406
36024,104,361,1,1,0,1,1,NoLoss,NoLoss,1,0.361
36024,106,438,1,1,0,0,0,Cntrl ,NoLoss,1,0.438
36024,108,239,1,1,0,1,1,NoLoss,NoLoss,1,0.239
36024,110,0,1,1,0,0,0,NoLoss,NA   ,1,0
36024,112,288,1,1,0,1,1,Gain  ,Gain  ,1,0.288
36024,114,0,1,1,0,0,0,NoLoss,NA   ,1,0
36024,116,408,1,1,0,1,0,NoLoss,NoLoss,1,0.408
36024,118,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,120,392,1,1,0,1,1,NoLoss,NoLoss,1,0.392
36024,122,347,1,1,0,1,1,NoLoss,NoLoss,1,0.347
36024,124,254,1,1,0,0,0,NoLoss,Gain  ,1,0.254
36024,126,407,1,1,0,0,0,Cntrl ,Gain  ,1,0.407
36024,128,350,1,1,0,0,0,Cntrl ,Gain  ,1,0.35
36024,130,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,132,362,1,1,0,0,0,NoLoss,Cntrl ,1,0.362
36024,134,493,1,1,0,1,0,NoLoss,NoLoss,1,0.493
36024,136,0,1,1,0,0,0,NoLoss,NA   ,1,0
36024,138,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,140,331,1,1,0,1,1,Gain  ,Gain  ,1,0.331
36024,142,371,1,1,0,1,1,NoLoss,NoLoss,1,0.371
36024,144,232,1,1,0,1,1,Gain  ,Gain  ,1,0.232
36024,146,349,1,1,0,1,1,Gain  ,Gain  ,1,0.349
36024,148,334,1,1,0,1,1,NoLoss,NoLoss,1,0.334
36024,150,270,1,1,0,1,1,Gain  ,Gain  ,1,0.27
36024,152,393,1,1,0,1,1,Gain  ,Gain  ,1,0.393
36024,154,271,1,1,0,1,1,Gain  ,Gain  ,1,0.271
36024,156,398,1,1,0,1,1,Cntrl ,Cntrl ,1,0.398
36024,158,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,160,317,1,1,0,1,1,Cntrl ,Cntrl ,1,0.317
36024,162,396,1,1,0,1,1,NoLoss,NoLoss,1,0.396
36024,164,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,166,259,1,1,0,1,1,Gain  ,Gain  ,1,0.259
36024,168,0,1,1,0,0,0,Cntrl ,NA   ,1,0
36024,170,310,1,1,0,1,1,NoLoss,NoLoss,1,0.31
36024,172,369,1,1,0,0,0,NoLoss,Gain  ,1,0.369
36024,174,406,1,1,0,1,0,Cntrl ,Cntrl ,1,0.406
36024,176,333,1,1,0,1,1,NoLoss,NoLoss,1,0.333
36024,178,293,1,1,0,1,1,Gain  ,Gain  ,1,0.293
36024,180,0,1,1,0,0,0,Cntrl ,NA   ,1,0
37023,2,0,1,1,0,0,0,NoLoss,NA   ,1,0
37023,4,487,1,1,0,1,0,Cntrl ,Cntrl ,1,0.487
37023,6,408,1,1,0,1,0,Gain  ,Gain  ,1,0.408
37023,8,449,1,1,0,1,0,Gain  ,Gain  ,1,0.449
37023,10,389,1,1,0,1,1,Gain  ,Gain  ,1,0.389
37023,12,387,1,1,0,1,1,Cntrl ,Cntrl ,1,0.387
37023,14,421,1,1,0,1,0,Cntrl ,Cntrl ,1,0.421
37023,16,417,1,1,0,1,0,Gain  ,Gain  ,1,0.417
37023,18,0,1,1,0,0,0,NoLoss,NA   ,1,0
37023,20,352,1,1,0,1,1,NoLoss,NoLoss,1,0.352
37023,22,217,1,1,0,0,0,NoLoss,Gain  ,1,0.217
37023,24,0,1,1,0,0,0,Gain  ,NA   ,1,0
37023,26,414,1,1,0,0,0,Cntrl ,Gain  ,1,0.414
37023,28,440,1,1,0,0,0,Cntrl ,NoLoss,1,0.44
37023,30,381,1,1,0,0,0,Gain  ,Cntrl ,1,0.381
37023,32,0,1,1,0,0,0,NoLoss,NA   ,1,0
37023,34,0,1,1,0,0,0,NoLoss,NA   ,1,0
37023,36,406,1,1,0,1,0,Gain  ,Gain  ,1,0.406
37023,38,409,1,1,0,1,0,Gain  ,Gain  ,1,0.409
37023,40,493,1,1,0,1,0,Gain  ,Gain  ,1,0.493
37023,42,9,1,1,0,0,0,Cntrl ,Gain  ,1,0.009
37023,44,31,1,1,0,0,0,Cntrl ,Gain  ,1,0.031
37023,46,0,1,1,0,0,0,Cntrl ,NA   ,1,0
37023,48,455,1,1,0,1,0,Gain  ,Gain  ,1,0.455
37023,50,304,1,1,0,1,1,NoLoss,NoLoss,1,0.304
37023,52,217,1,1,0,0,0,NoLoss,Cntrl ,1,0.217
37023,54,447,1,1,0,0,0,Cntrl ,NoLoss,1,0.447
37023,56,468,1,1,0,0,0,Cntrl ,Gain  ,1,0.468
37023,58,216,1,1,0,1,1,Cntrl ,Cntrl ,1,0.216
37023,60,295,1,1,0,0,0,NoLoss,Cntrl ,1,0.295
37023,62,190,1,1,0,0,0,NoLoss,Gain  ,1,0.19
